INFO_TIME,PROD,BUY_ORDER,BUY_QTY,SELL_ORDER,SELL_QTY
8405926,TXFI7,1376,3461,931,2233
8410426,TXFI7,1377,3462,928,2229
8410926,TXFI7,1382,3467,917,2221
8411426,TXFI7,1389,3477,910,2223
8411926,TXFI7,1399,3493,917,2229
8412426,TXFI7,1400,3492,932,2249
8412926,TXFI7,1406,3510,956,2290
8413426,TXFI7,1417,3524,965,2303
8413926,TXFI7,1420,3524,972,2314
8414426,TXFI7,1428,3533,983,2327
8414926,TXFI7,1433,3568,988,2344
8415426,TXFI7,1437,3584,1001,2372
8415926,TXFI7,1444,3599,1008,2383
8420426,TXFI7,1450,3610,1017,2399
8420926,TXFI7,1457,3643,1012,2411
8421426,TXFI7,1476,3671,1011,2411
8421926,TXFI7,1475,3661,1026,2431
8422426,TXFI7,1462,3630,1047,2461
8422926,TXFI7,1476,3648,1035,2446
8423426,TXFI7,1485,3687,1017,2430
8423926,TXFI7,1492,3695,1025,2438
8424426,TXFI7,1505,3722,1055,2496
8424926,TXFI7,1516,3756,1067,2526
8425426,TXFI7,1543,3813,1079,2548
8425926,TXFI7,1559,3731,1085,2557
8430426,TXFI7,1566,3754,1093,2576
8430926,TXFI7,1584,3790,1097,2581
8431426,TXFI7,1596,3812,1106,2594
8431926,TXFI7,1608,3836,1110,2598
8432426,TXFI7,1634,3899,1120,2617
8432926,TXFI7,1667,3969,1128,2629
8433426,TXFI7,1683,4002,1137,2641
8433926,TXFI7,1741,4110,1145,2655
8434426,TXFI7,1764,4159,1155,2671
8434926,TXFI7,1793,4217,1166,2684
8435426,TXFI7,1823,4261,1179,2712
8435926,TXFI7,1849,4299,1188,2735
8440426,TXFI7,1883,4362,1200,2751
8440926,TXFI7,1912,4423,1214,2793
8441426,TXFI7,1955,4539,1226,2810
8441926,TXFI7,1994,4631,1237,2840
8442426,TXFI7,2038,4691,1253,2874
8442926,TXFI7,2072,4741,1273,2917
8443426,TXFI7,2113,4827,1288,2968
8443926,TXFI7,2157,4960,1303,2994
8444426,TXFI7,2206,5094,1322,3047
8444926,TXFI7,2270,5205,1358,3108
8445426,TXFI7,2318,5362,1400,3255
8445926,TXFI7,2437,5689,1475,3470
8450426,TXFI7,3023,9433,2133,6585
8450926,TXFI7,3190,9834,2365,7198
8451426,TXFI7,3440,10439,2525,7604
8451926,TXFI7,3560,10698,2615,7784
8452426,TXFI7,3629,10815,2713,7980
8452926,TXFI7,3712,10997,2788,8186
8453426,TXFI7,3751,11051,2871,8342
8453926,TXFI7,3874,11348,2909,8379
8454426,TXFI7,3974,11611,2989,8534
8454926,TXFI7,4032,11683,3040,8617
8455426,TXFI7,4130,11861,3113,8933
8455926,TXFI7,4182,12020,3185,9103
8460426,TXFI7,4265,12289,3291,9307
8460926,TXFI7,4325,12474,3337,9437
8461426,TXFI7,4313,12848,3367,9494
8461926,TXFI7,4355,12607,3407,9669
8462426,TXFI7,4430,12771,3447,9742
8462926,TXFI7,4472,12854,3510,9910
8463426,TXFI7,4544,13279,3539,9995
8463926,TXFI7,4575,13180,3568,10064
8464426,TXFI7,4621,13229,3614,10021
8464926,TXFI7,4687,13370,3656,10188
8465426,TXFI7,4771,13591,3681,10233
8465926,TXFI7,4838,13649,3718,10277
8470426,TXFI7,4898,13737,3762,10362
8470926,TXFI7,4931,13774,3820,10385
8471426,TXFI7,4977,13875,3861,10446
8471926,TXFI7,5014,13910,3927,10615
8472426,TXFI7,5032,13955,3958,10685
8472926,TXFI7,5052,13998,3996,10787
8473426,TXFI7,5074,14018,4043,10935
8473926,TXFI7,5094,14049,4117,11087
8474426,TXFI7,5114,14089,4142,11115
8474926,TXFI7,5140,14155,4204,11414
8475426,TXFI7,5160,14200,4229,11377
8475926,TXFI7,5187,14233,4245,11399
8480426,TXFI7,5244,14310,4297,11473
8480926,TXFI7,5310,14436,4322,11506
8481426,TXFI7,5357,14574,4327,11530
8481926,TXFI7,5405,14700,4357,11634
8482426,TXFI7,5446,14772,4387,11673
8482926,TXFI7,5472,14817,4408,11705
8483426,TXFI7,5527,14989,4421,11719
8483926,TXFI7,5577,15084,4436,11740
8484426,TXFI7,5619,15180,4457,11760
8484926,TXFI7,5658,15262,4478,11815
8485426,TXFI7,5690,15347,4517,11884
8485926,TXFI7,5751,15437,4543,11935
8490426,TXFI7,5802,15550,4580,12061
8490926,TXFI7,5843,15617,4610,12151
8491426,TXFI7,5874,15706,4643,12210
8491926,TXFI7,5923,15834,4671,12289
8492426,TXFI7,5954,15925,4705,12352
8492926,TXFI7,5977,15910,4736,12451
8493426,TXFI7,6005,15965,4782,12546
8493926,TXFI7,6015,16016,4902,12868
8494426,TXFI7,6027,16049,4995,13083
8494926,TXFI7,6047,16076,5032,13150
8495426,TXFI7,6065,16094,5077,13226
8495926,TXFI7,6108,16195,5090,13249
8500426,TXFI7,6231,16586,5129,13325
8500926,TXFI7,6331,16819,5209,13541
8501426,TXFI7,6391,16950,5244,13612
8501926,TXFI7,6431,17019,5272,13652
8502426,TXFI7,6461,17053,5332,13759
8502926,TXFI7,6522,17164,5392,13934
8503426,TXFI7,6568,17203,5416,14019
8503926,TXFI7,6570,17209,5457,14070
8504426,TXFI7,6604,17307,5488,14161
8504926,TXFI7,6642,17441,5518,14222
8505426,TXFI7,6663,17487,5545,14264
8505926,TXFI7,6732,17687,5561,14285
8510426,TXFI7,6766,17840,5606,14380
8510926,TXFI7,6742,17789,5695,14605
8511426,TXFI7,6760,17832,5746,14769
8511926,TXFI7,6775,17911,5828,14959
8512426,TXFI7,6785,18038,5875,15051
8512926,TXFI7,6810,18074,5906,15124
8513426,TXFI7,6832,18112,5923,15142
8513926,TXFI7,6868,18163,5968,15244
8514426,TXFI7,6899,18215,6009,15348
8514926,TXFI7,6936,18292,6027,15375
8515426,TXFI7,6961,18368,6067,15439
8515926,TXFI7,7017,18480,6060,15390
8520426,TXFI7,7071,18597,6055,15368
8520926,TXFI7,7090,18613,6095,15424
8521426,TXFI7,7105,18673,6114,15448
8521926,TXFI7,7120,18692,6144,15499
8522426,TXFI7,7133,18722,6166,15530
8522926,TXFI7,7144,18737,6179,15547
8523426,TXFI7,7157,18753,6179,15545
8523926,TXFI7,7177,18790,6183,15549
8524426,TXFI7,7200,18838,6189,15553
8524926,TXFI7,7207,18849,6201,15577
8525426,TXFI7,7213,18877,6213,15583
8525926,TXFI7,7217,18895,6238,15620
8530426,TXFI7,7228,18920,6261,15690
8530926,TXFI7,7236,18920,6268,15700
8531426,TXFI7,7238,18938,6280,15726
8531926,TXFI7,7237,18930,6313,15830
8532426,TXFI7,7246,18948,6343,15888
8532926,TXFI7,7263,18992,6349,15893
8533426,TXFI7,7277,19009,6367,15935
8533926,TXFI7,7297,19041,6380,15981
8534426,TXFI7,7316,19096,6402,16034
8534926,TXFI7,7338,19133,6391,16009
8535426,TXFI7,7358,19183,6404,16060
8535926,TXFI7,7377,19209,6412,16060
8540426,TXFI7,7434,19440,6407,16053
8540926,TXFI7,7494,19595,6402,16057
8541426,TXFI7,7572,19750,6417,16050
8541926,TXFI7,7590,19794,6451,16121
8542426,TXFI7,7600,19805,6479,16183
8542926,TXFI7,7618,19834,6491,16215
8543426,TXFI7,7659,19967,6493,16210
8543926,TXFI7,7664,20028,6564,16398
8544426,TXFI7,7679,20025,6606,16527
8544926,TXFI7,7697,20055,6622,16550
8545426,TXFI7,7768,20223,6592,16440
8545926,TXFI7,7767,20237,6632,16545
8550426,TXFI7,7814,20389,6749,16847
8550926,TXFI7,7863,20486,6758,16876
8551426,TXFI7,7891,20566,6779,16911
8551926,TXFI7,7906,20581,6820,17018
8552426,TXFI7,7915,20614,6834,17033
8552926,TXFI7,7924,20629,6854,17076
8553426,TXFI7,7941,20660,6863,17081
8553926,TXFI7,7957,20719,6876,17091
8554426,TXFI7,7967,20746,6891,17115
8554926,TXFI7,7970,20733,6898,17140
8555426,TXFI7,7972,20750,6911,17146
8555926,TXFI7,7990,20781,6925,17200
8560426,TXFI7,8004,20805,6959,17287
8560926,TXFI7,8019,20834,7003,17455
8561426,TXFI7,8016,20824,7043,17593
8561926,TXFI7,8033,20867,7062,17616
8562426,TXFI7,8052,20884,7099,17559
8562926,TXFI7,8081,20942,7107,17596
8563426,TXFI7,8090,20952,7124,17611
8563926,TXFI7,8114,20996,7128,17615
8564426,TXFI7,8125,21008,7139,17632
8564926,TXFI7,8142,21015,7143,17643
8565426,TXFI7,8156,21047,7147,17689
8565926,TXFI7,8181,21148,7158,17700
8570426,TXFI7,8197,21161,7177,17716
8570926,TXFI7,8204,21167,7203,17752
8571426,TXFI7,8211,21148,7218,17777
8571926,TXFI7,8218,21112,7228,17793
8572426,TXFI7,8238,21147,7237,17807
8572926,TXFI7,8269,21227,7237,17826
8573426,TXFI7,8288,21270,7250,17850
8573926,TXFI7,8321,21322,7249,17849
8574426,TXFI7,8369,21473,7256,17826
8574926,TXFI7,8393,21516,7265,17887
8575426,TXFI7,8409,21661,7279,17923
8575926,TXFI7,8412,21666,7286,17904
8580426,TXFI7,8428,21671,7312,17958
8580926,TXFI7,8434,21685,7324,17978
8581426,TXFI7,8443,21699,7337,18003
8581926,TXFI7,8447,21721,7342,18006
8582426,TXFI7,8455,21730,7351,17993
8582926,TXFI7,8464,21837,7379,18060
8583426,TXFI7,8468,21835,7413,18135
8583926,TXFI7,8464,21729,7430,18155
8584426,TXFI7,8470,21733,7451,18215
8584926,TXFI7,8479,21743,7476,18265
8585426,TXFI7,8493,21766,7482,18283
8585926,TXFI7,8508,21805,7479,18281
8590426,TXFI7,8512,21809,7483,18289
8590926,TXFI7,8530,21951,7504,18293
8591426,TXFI7,8539,22014,7517,18310
8591926,TXFI7,8606,22113,7514,18302
8592426,TXFI7,8628,22145,7527,18329
8592926,TXFI7,8631,22165,7537,18341
8593426,TXFI7,8683,22320,7535,18338
8593926,TXFI7,8681,22340,7554,18367
8594426,TXFI7,8684,22360,7603,18469
8594926,TXFI7,8694,22374,7617,18501
8595426,TXFI7,8699,22383,7627,18531
8595926,TXFI7,8707,22387,7657,18631
9000426,TXFI7,8789,22594,7716,18812
9000926,TXFI7,8784,22622,7837,19118
9001426,TXFI7,8844,22739,7878,19189
9001926,TXFI7,8851,22787,7958,19399
9002426,TXFI7,8933,22970,7987,19453
9002926,TXFI7,8997,23078,7996,19487
9003426,TXFI7,9006,23109,8073,19685
9003926,TXFI7,9012,23068,8137,19806
9004426,TXFI7,9049,23151,8173,19932
9004926,TXFI7,9104,23281,8192,19970
9005426,TXFI7,9121,23318,8280,20128
9005926,TXFI7,9134,23338,8407,20538
9010426,TXFI7,9184,23459,8464,20622
9010926,TXFI7,9248,23619,8500,20688
9011426,TXFI7,9316,23739,8525,20728
9011926,TXFI7,9371,23822,8554,20771
9012426,TXFI7,9460,24010,8571,20790
9012926,TXFI7,9520,24169,8569,20795
9013426,TXFI7,9556,24244,8606,20908
9013926,TXFI7,9562,24281,8671,21024
9014426,TXFI7,9632,24464,8671,21023
9014926,TXFI7,9725,24759,8688,21064
9015426,TXFI7,9766,24812,8727,21164
9015926,TXFI7,9815,24930,8782,21277
9020426,TXFI7,9837,24985,8819,21360
9020926,TXFI7,9827,24971,8925,21600
9021426,TXFI7,9842,24978,8952,21635
9021926,TXFI7,9882,25078,8954,21682
9022426,TXFI7,9907,25121,8952,21704
9022926,TXFI7,9986,25281,8956,21685
9023426,TXFI7,9981,25256,9019,21797
9023926,TXFI7,10002,25294,9037,21827
9024426,TXFI7,10086,25498,9050,21850
9024926,TXFI7,10127,25621,9058,21875
9025426,TXFI7,10190,25733,9061,21883
9025926,TXFI7,10207,25726,9082,21954
9030426,TXFI7,10194,25694,9162,22139
9030926,TXFI7,10233,25762,9178,22194
9031426,TXFI7,10229,25748,9231,22331
9031926,TXFI7,10235,25762,9261,22385
9032426,TXFI7,10263,25807,9256,22378
9032926,TXFI7,10279,25823,9272,22415
9033426,TXFI7,10290,25832,9302,22481
9033926,TXFI7,10316,25884,9297,22464
9034426,TXFI7,10376,25999,9296,22494
9034926,TXFI7,10388,26036,9311,22534
9035426,TXFI7,10381,26031,9345,22606
9035926,TXFI7,10458,26230,9326,22567
9040426,TXFI7,10458,26249,9361,22651
9040926,TXFI7,10455,26223,9403,22728
9041426,TXFI7,10461,26246,9447,23154
9041926,TXFI7,10476,26281,9466,23212
9042426,TXFI7,10532,26380,9426,22777
9042926,TXFI7,10548,26417,9428,22877
9043426,TXFI7,10552,26424,9436,22790
9043926,TXFI7,10747,27197,9457,22839
9044426,TXFI7,10870,27465,9594,23231
9044926,TXFI7,10894,27482,9655,23373
9045426,TXFI7,10934,27547,9706,23476
9045926,TXFI7,10988,27646,9726,23518
9050426,TXFI7,11009,27739,9854,23776
9050926,TXFI7,11059,27784,9969,24041
9051426,TXFI7,11093,27865,10061,24265
9051926,TXFI7,11148,27951,10079,24295
9052426,TXFI7,11166,27989,10123,24378
9052926,TXFI7,11229,28114,10152,24430
9053426,TXFI7,11260,28168,10210,24598
9053926,TXFI7,11311,28268,10245,24644
9054426,TXFI7,11336,28317,10279,24709
9054926,TXFI7,11362,28377,10316,24840
9055426,TXFI7,11377,28401,10382,25026
9055926,TXFI7,11392,28433,10472,25381
9060426,TXFI7,11499,28703,10521,25550
9060926,TXFI7,11598,28872,10525,25557
9061426,TXFI7,11695,29144,10529,25567
9061926,TXFI7,11744,29383,10581,25683
9062426,TXFI7,11796,29442,10599,25700
9062926,TXFI7,11822,29499,10622,25730
9063426,TXFI7,11817,29472,10685,25916
9063926,TXFI7,11844,29532,10744,26109
9064426,TXFI7,11937,29742,10750,26117
9064926,TXFI7,11958,29775,10790,26271
9065426,TXFI7,11967,29769,10817,26359
9065926,TXFI7,11984,29797,10830,26383
9070426,TXFI7,11990,29796,10859,26494
9070926,TXFI7,12085,30182,10858,26502
9071426,TXFI7,12187,30540,10994,26789
9071926,TXFI7,12223,30541,11069,26972
9072426,TXFI7,12293,30658,11045,26943
9072926,TXFI7,12304,30673,11122,27106
9073426,TXFI7,12338,30746,11134,27139
9073926,TXFI7,12420,30927,11124,27110
9074426,TXFI7,12488,31113,11143,27154
9074926,TXFI7,12525,31186,11206,27289
9075426,TXFI7,12568,31327,11253,27360
9075926,TXFI7,12610,31404,11276,27407
9080426,TXFI7,12634,31490,11298,27448
9080926,TXFI7,12655,31480,11330,27486
9081426,TXFI7,12687,31523,11364,27577
9081926,TXFI7,12702,31614,11402,27642
9082426,TXFI7,12702,31612,11471,27887
9082926,TXFI7,12752,31713,11503,27943
9083426,TXFI7,12864,32100,11517,27993
9083926,TXFI7,12959,32354,11571,28119
9084426,TXFI7,13005,32392,11628,28261
9084926,TXFI7,13104,32688,11663,28296
9085426,TXFI7,13163,32774,11695,28379
9085926,TXFI7,13171,32766,11774,28560
9090426,TXFI7,13275,33014,11806,28609
9090926,TXFI7,13301,33049,11836,28653
9091426,TXFI7,13327,33105,11875,28728
9091926,TXFI7,13326,33115,11926,28846
9092426,TXFI7,13342,33127,11979,28937
9092926,TXFI7,13356,33152,12037,28991
9093426,TXFI7,13391,33200,12097,29151
9093926,TXFI7,13426,33258,12115,29202
9094426,TXFI7,13456,33318,12132,29264
9094926,TXFI7,13470,33332,12156,29313
9095426,TXFI7,13523,33476,12160,29317
9095926,TXFI7,13570,33622,12173,29347
9100426,TXFI7,13639,33812,12201,29402
9100926,TXFI7,13664,33851,12237,29454
9101426,TXFI7,13689,33872,12264,29494
9101926,TXFI7,13696,33881,12339,29635
9102426,TXFI7,13682,33798,12412,29889
9102926,TXFI7,13703,33828,12424,29916
9103426,TXFI7,13726,33890,12436,29958
9103926,TXFI7,13825,34075,12409,29892
9104426,TXFI7,13873,34259,12415,29907
9104926,TXFI7,13942,34399,12492,30186
9105426,TXFI7,13984,34454,12502,30209
9105926,TXFI7,14043,34594,12517,30204
9110426,TXFI7,14042,34575,12590,30332
9110926,TXFI7,14033,34548,12674,30856
9111426,TXFI7,14041,34548,12710,30602
9111926,TXFI7,14059,34582,12714,30605
9112426,TXFI7,14082,34646,12723,30587
9112926,TXFI7,14095,34663,12733,30625
9113426,TXFI7,14083,34627,12782,30824
9113926,TXFI7,14106,34680,12827,30977
9114426,TXFI7,14178,34863,12816,30947
9114926,TXFI7,14215,34942,12822,30954
9115426,TXFI7,14206,34932,12869,31040
9115926,TXFI7,14234,34973,12862,31030
9120426,TXFI7,14247,34995,12886,31071
9120926,TXFI7,14232,35015,12918,31110
9121426,TXFI7,14232,35011,12973,31276
9121926,TXFI7,14238,35016,13056,31533
9122426,TXFI7,14280,35119,13181,31807
9122926,TXFI7,14368,35230,13222,31796
9123426,TXFI7,14435,35393,13354,32322
9123926,TXFI7,14495,35493,13438,32518
9124426,TXFI7,14587,35688,13550,32841
9124926,TXFI7,14682,35911,13611,33346
9125426,TXFI7,14820,36281,13629,33008
9125926,TXFI7,14866,36292,13666,33080
9130426,TXFI7,14917,36352,13696,33086
9130926,TXFI7,14957,36411,13850,33608
9131426,TXFI7,15091,36698,14052,34225
9131926,TXFI7,15212,37095,14170,34412
9132426,TXFI7,15325,37268,14216,34497
9132926,TXFI7,15374,37358,14301,34718
9133426,TXFI7,15415,37447,14341,34787
9133926,TXFI7,15532,37728,14357,34832
9134426,TXFI7,15591,37822,14366,34833
9134926,TXFI7,15633,37907,14419,34955
9135426,TXFI7,15710,38026,14432,34946
9135926,TXFI7,15765,38111,14442,34949
9140426,TXFI7,15750,38067,14512,35164
9140926,TXFI7,15766,38094,14540,35199
9141426,TXFI7,15787,38146,14560,35252
9141926,TXFI7,15824,38217,14579,35275
9142426,TXFI7,15890,38353,14588,35284
9142926,TXFI7,15937,38464,14603,35316
9143426,TXFI7,15964,38514,14620,35345
9143926,TXFI7,15985,38538,14623,35356
9144426,TXFI7,16009,38586,14630,35361
9144926,TXFI7,16029,38639,14653,35428
9145426,TXFI7,16053,38674,14661,35440
9145926,TXFI7,16062,38672,14709,35560
9150426,TXFI7,16082,38733,14892,36077
9150926,TXFI7,16155,38916,14991,36308
9151426,TXFI7,16218,39113,15024,36382
9151926,TXFI7,16241,39070,15093,36543
9152426,TXFI7,16453,39635,15417,37596
9152926,TXFI7,16554,39918,15479,37705
9153426,TXFI7,16593,39978,15598,37912
9153926,TXFI7,16711,40351,15907,38968
9154426,TXFI7,17247,41684,16668,41032
9154926,TXFI7,17524,42250,16987,41874
9155426,TXFI7,17812,42940,17184,42361
9155926,TXFI7,18096,43552,17438,43012
9160426,TXFI7,18264,43878,17572,43330
9160926,TXFI7,18403,44043,17646,43525
9161426,TXFI7,18574,44415,17682,43567
9161926,TXFI7,18644,44540,17759,43795
9162426,TXFI7,18723,44693,17880,44107
9162926,TXFI7,18809,44872,17920,44219
9163426,TXFI7,18948,45198,17929,44243
9163926,TXFI7,19003,45372,18033,44467
9164426,TXFI7,19105,45561,18055,44515
9164926,TXFI7,19268,46054,18171,44742
9165426,TXFI7,19385,46269,18185,44702
9165926,TXFI7,19493,46580,18308,44937
9170426,TXFI7,19554,46670,18474,45322
9170926,TXFI7,19596,46731,18562,45514
9171426,TXFI7,19657,46897,18595,45558
9171926,TXFI7,19737,47040,18656,45691
9172426,TXFI7,19770,47064,18732,45969
9172926,TXFI7,19842,47226,18775,46047
9173426,TXFI7,19873,47274,18812,46073
9173926,TXFI7,19960,47551,18858,46135
9174426,TXFI7,20029,47777,18882,46172
9174926,TXFI7,20077,47909,18889,46180
9175426,TXFI7,20101,47896,18946,46323
9175926,TXFI7,20203,48196,19006,46472
9180426,TXFI7,20252,48370,19120,46720
9180926,TXFI7,20307,48501,19202,47072
9181426,TXFI7,20358,48585,19222,47097
9181926,TXFI7,20376,48622,19275,47199
9182426,TXFI7,20410,48685,19300,47216
9182926,TXFI7,20455,48777,19338,47273
9183426,TXFI7,20479,48754,19373,47393
9183926,TXFI7,20502,48802,19402,47466
9184426,TXFI7,20567,48908,19425,47513
9184926,TXFI7,20596,48963,19493,47730
9185426,TXFI7,20621,49025,19560,47844
9185926,TXFI7,20835,49482,19872,49179
9190426,TXFI7,21048,50138,20140,49924
9190926,TXFI7,21151,50373,20267,50215
9191426,TXFI7,21318,50711,20338,50295
9191926,TXFI7,21375,50811,20421,50468
9192426,TXFI7,21453,50991,20466,50592
9192926,TXFI7,21538,51188,20538,50901
9193426,TXFI7,21616,51407,20725,51608
9193926,TXFI7,21763,51840,20794,51795
9194426,TXFI7,21939,52211,20851,51920
9194926,TXFI7,22029,52406,20935,52110
9195426,TXFI7,22089,52536,20966,52192
9195926,TXFI7,22248,52999,20973,52186
9200426,TXFI7,22373,53386,21173,52729
9200926,TXFI7,22457,53659,21196,52853
9201426,TXFI7,22587,54019,21207,52923
9201926,TXFI7,22737,54403,21305,53186
9202426,TXFI7,22862,54625,21313,53203
9202926,TXFI7,22991,55011,21453,53572
9203426,TXFI7,23033,55125,21606,53898
9203926,TXFI7,23083,55214,21668,54070
9204426,TXFI7,23114,55326,21740,54372
9204926,TXFI7,23194,55524,21743,54277
9205426,TXFI7,23238,55582,21767,54380
9205926,TXFI7,23283,55795,21825,54518
9210426,TXFI7,23319,55870,21908,54660
9210926,TXFI7,23331,55888,21961,54801
9211426,TXFI7,23352,55942,21996,54864
9211926,TXFI7,23419,56088,21999,54856
9212426,TXFI7,23486,56254,21998,54841
9212926,TXFI7,23566,56526,22042,54906
9213426,TXFI7,23613,56603,22067,54959
9213926,TXFI7,23612,56688,22150,55120
9214426,TXFI7,23640,56688,22207,55235
9214926,TXFI7,23673,56755,22246,55319
9215426,TXFI7,23706,56848,22282,55634
9215926,TXFI7,23742,56952,22297,55402
9220426,TXFI7,23734,56925,22374,55595
9220926,TXFI7,23801,57073,22385,55592
9221426,TXFI7,23865,57360,22444,55700
9221926,TXFI7,23895,57432,22488,55771
9222426,TXFI7,23935,57529,22544,55921
9222926,TXFI7,24012,57751,22540,55935
9223426,TXFI7,24052,57843,22593,56035
9223926,TXFI7,24104,57938,22654,56104
9224426,TXFI7,24127,57983,22680,56155
9224926,TXFI7,24149,58032,22708,56212
9225426,TXFI7,24207,58157,22781,56395
9225926,TXFI7,24223,58180,22839,56510
9230426,TXFI7,24263,58256,22872,56551
9230926,TXFI7,24253,58234,22952,56707
9231426,TXFI7,24314,58380,22992,56774
9231926,TXFI7,24359,58500,22996,56770
9232426,TXFI7,24389,58580,23011,56784
9232926,TXFI7,24415,58641,23031,56843
9233426,TXFI7,24509,58942,23078,56937
9233926,TXFI7,24565,59027,23120,57072
