INFO_TIME,PROD,BUY_ORDER,BUY_QTY,SELL_ORDER,SELL_QTY
8363485,TXFI7,583,1868,563,1388
8363985,TXFI7,586,1871,566,1391
8364485,TXFI7,585,1870,574,1401
8364985,TXFI7,586,1873,584,1412
8365485,TXFI7,589,1876,588,1418
8365985,TXFI7,596,1884,591,1426
8370485,TXFI7,602,1903,590,1426
8370985,TXFI7,608,1912,597,1433
8371485,TXFI7,612,1933,601,1441
8371985,TXFI7,613,1937,602,1444
8372485,TXFI7,618,1943,603,1449
8372985,TXFI7,619,1937,603,1453
8373485,TXFI7,620,1945,606,1457
8373985,TXFI7,623,1948,613,1476
8374485,TXFI7,624,1950,610,1484
8374985,TXFI7,625,1951,612,1486
8375485,TXFI7,626,1952,615,1490
8375985,TXFI7,628,1955,614,1489
8380485,TXFI7,633,1967,619,1505
8380985,TXFI7,642,1977,625,1518
8381485,TXFI7,647,1975,628,1520
8381985,TXFI7,646,1972,634,1532
8382485,TXFI7,649,1975,632,1529
8382985,TXFI7,652,1982,637,1539
8383485,TXFI7,653,1984,640,1543
8383985,TXFI7,674,2009,654,1558
8384485,TXFI7,681,2017,663,1568
8384985,TXFI7,685,2021,662,1565
8385485,TXFI7,691,2069,666,1569
8385985,TXFI7,697,2053,669,1572
8390485,TXFI7,700,2057,678,1586
8390985,TXFI7,704,2058,685,1596
8391485,TXFI7,710,2074,681,1589
8391985,TXFI7,709,2078,693,1610
8392485,TXFI7,718,2095,705,1632
8392985,TXFI7,720,2092,715,1657
8393485,TXFI7,729,2106,715,1657
8393985,TXFI7,734,2130,722,1666
8394485,TXFI7,740,2141,735,1684
8394985,TXFI7,741,2140,742,1697
8395485,TXFI7,739,2154,739,1656
8395985,TXFI7,745,2116,745,1669
8400485,TXFI7,747,2111,751,1680
8400985,TXFI7,749,2113,761,1698
8401485,TXFI7,757,2132,764,1701
8401985,TXFI7,758,2127,766,1711
8402485,TXFI7,762,2131,770,1715
8402985,TXFI7,765,2141,780,1738
8403485,TXFI7,772,2149,778,1736
8403985,TXFI7,775,2145,786,1752
8404485,TXFI7,778,2148,788,1757
8404985,TXFI7,781,2151,794,1771
8405485,TXFI7,782,2156,799,1778
8405985,TXFI7,785,2168,803,1782
8410485,TXFI7,786,2169,810,1791
8410985,TXFI7,789,2172,817,1804
8411485,TXFI7,792,2176,823,1812
8411985,TXFI7,797,2180,834,1825
8412485,TXFI7,803,2186,839,1831
8412985,TXFI7,805,2189,844,1836
8413485,TXFI7,816,2218,847,1840
8413985,TXFI7,821,2252,854,1851
8414485,TXFI7,824,2275,866,1870
8414985,TXFI7,827,2282,876,1881
8415485,TXFI7,832,2290,881,1894
8415985,TXFI7,835,2297,890,1906
8420485,TXFI7,843,2338,892,1908
8420985,TXFI7,849,2354,901,1932
8421485,TXFI7,852,2357,907,1938
8421985,TXFI7,858,2370,915,1947
8422485,TXFI7,866,2385,923,1959
8422985,TXFI7,869,2363,929,1966
8423485,TXFI7,881,2379,935,1971
8423985,TXFI7,885,2384,945,2020
8424485,TXFI7,891,2401,950,2032
8424985,TXFI7,894,2406,948,2047
8425485,TXFI7,903,2393,953,2052
8425985,TXFI7,908,2397,957,1922
8430485,TXFI7,916,2411,962,1929
8430985,TXFI7,924,2420,968,1996
8431485,TXFI7,934,2431,978,2014
8431985,TXFI7,945,2450,987,2036
8432485,TXFI7,964,2479,995,2057
8432985,TXFI7,981,2522,1008,2091
8433485,TXFI7,996,2577,1017,2139
8433985,TXFI7,1003,2598,1050,2190
8434485,TXFI7,1016,2640,1062,2209
8434985,TXFI7,1023,2653,1075,2240
8435485,TXFI7,1042,2686,1084,2252
8435985,TXFI7,1048,2733,1109,2308
8440485,TXFI7,1065,2757,1125,2418
8440985,TXFI7,1077,2777,1142,2452
8441485,TXFI7,1106,2845,1166,2496
8441985,TXFI7,1121,2878,1193,2581
8442485,TXFI7,1143,2930,1217,2639
8442985,TXFI7,1170,2997,1243,2688
8443485,TXFI7,1186,3033,1272,2768
8443985,TXFI7,1215,3087,1298,2897
8444485,TXFI7,1242,3134,1323,3003
8444985,TXFI7,1303,3253,1375,3121
8445485,TXFI7,1373,3383,1437,3247
8445985,TXFI7,1428,3563,1569,3962
8450485,TXFI7,1863,5788,2021,6203
8450985,TXFI7,1948,5941,2093,6518
8451485,TXFI7,2060,6148,2152,6802
8451985,TXFI7,2206,6508,2221,7018
8452485,TXFI7,2340,6806,2283,7174
8452985,TXFI7,2444,6768,2304,7268
8453485,TXFI7,2524,6825,2365,7163
8453985,TXFI7,2595,6995,2421,7232
8454485,TXFI7,2679,7280,2470,7381
8454985,TXFI7,2710,7309,2509,7414
8455485,TXFI7,2740,7323,2610,7724
8455985,TXFI7,2772,7394,2687,7980
8460485,TXFI7,2838,7494,2809,8378
8460985,TXFI7,2986,7764,2900,8632
8461485,TXFI7,3037,7838,2963,8786
8461985,TXFI7,3137,8099,2983,8817
8462485,TXFI7,3177,8184,3016,8889
8462985,TXFI7,3248,8318,3050,8971
8463485,TXFI7,3283,8348,3077,8998
8463985,TXFI7,3313,8397,3121,9080
8464485,TXFI7,3354,8515,3153,9187
8464985,TXFI7,3418,8728,3149,9175
8465485,TXFI7,3466,8793,3166,9206
8465985,TXFI7,3485,8844,3192,9287
8470485,TXFI7,3513,8922,3231,9411
8470985,TXFI7,3524,8960,3277,9529
8471485,TXFI7,3532,8960,3297,9577
8471985,TXFI7,3551,9007,3319,9617
8472485,TXFI7,3565,9013,3332,9644
8472985,TXFI7,3590,9104,3379,9761
8473485,TXFI7,3629,9217,3382,9706
8473985,TXFI7,3681,9420,3374,9681
8474485,TXFI7,3720,9602,3393,9722
8474985,TXFI7,3734,9618,3414,9754
8475485,TXFI7,3752,9651,3459,9846
8475985,TXFI7,3775,9741,3463,9852
8480485,TXFI7,3789,9703,3509,9958
8480985,TXFI7,3808,9743,3524,9989
8481485,TXFI7,3851,9869,3550,10098
8481985,TXFI7,3862,9748,3592,10225
8482485,TXFI7,3871,9746,3613,10277
8482985,TXFI7,3887,9777,3636,10375
8483485,TXFI7,3902,9804,3682,10567
8483985,TXFI7,3901,9805,3762,10951
8484485,TXFI7,3932,9883,3804,10962
8484985,TXFI7,3988,10037,3866,11102
8485485,TXFI7,4034,10062,3941,11298
8485985,TXFI7,4078,10233,3969,11421
8490485,TXFI7,4098,10284,3987,11353
8490985,TXFI7,4142,10385,4033,11540
8491485,TXFI7,4188,10469,4059,11616
8491985,TXFI7,4247,10649,4072,11631
8492485,TXFI7,4290,10771,4090,11643
8492985,TXFI7,4328,10854,4099,11660
8493485,TXFI7,4349,10884,4116,11781
8493985,TXFI7,4384,10943,4134,11808
8494985,TXFI7,4426,11025,4180,12024
8495485,TXFI7,4450,10980,4222,12156
8495985,TXFI7,4469,11032,4256,12291
8500485,TXFI7,4549,11271,4405,12679
8500985,TXFI7,4575,11285,4463,12790
8501485,TXFI7,4638,11378,4471,12871
8501985,TXFI7,4693,11513,4482,12893
8502485,TXFI7,4720,11577,4499,12928
8502985,TXFI7,4780,11732,4493,12909
8503485,TXFI7,4819,11818,4512,12988
8503985,TXFI7,4844,11851,4533,13075
8504485,TXFI7,4866,11874,4548,13065
8504985,TXFI7,4881,11939,4563,13163
8505485,TXFI7,4899,11989,4573,13204
8505985,TXFI7,4917,12028,4582,13225
8510485,TXFI7,4938,12044,4636,13384
8510985,TXFI7,4953,12099,4650,13403
8511485,TXFI7,4973,12083,4704,13510
8511985,TXFI7,5003,12189,4709,13521
8512485,TXFI7,5024,12165,4716,13573
8512985,TXFI7,5033,12244,4732,13536
8513485,TXFI7,5059,12357,4730,13524
8513985,TXFI7,5088,12455,4748,13553
8514485,TXFI7,5129,12586,4761,13564
8514985,TXFI7,5148,12570,4781,13592
8515485,TXFI7,5160,12567,4800,13622
8515985,TXFI7,5173,12576,4859,13899
8520485,TXFI7,5196,12679,4895,13962
8520985,TXFI7,5206,12696,4915,14023
8521485,TXFI7,5229,12754,4927,14047
8521985,TXFI7,5233,12763,4960,14115
8522485,TXFI7,5246,12793,4971,14121
8522985,TXFI7,5267,12800,4994,14238
8523485,TXFI7,5286,12901,5006,14248
8523985,TXFI7,5317,12940,5026,14293
8524485,TXFI7,5328,12960,5018,14243
8524985,TXFI7,5329,13027,5024,14266
8525485,TXFI7,5350,13066,5018,14252
8525985,TXFI7,5365,13097,5023,14257
8530485,TXFI7,5385,13146,5041,14337
8530985,TXFI7,5395,13154,5055,14360
8531485,TXFI7,5391,13100,5111,14554
8531985,TXFI7,5414,13166,5108,14538
8532485,TXFI7,5432,13199,5114,14559
8532985,TXFI7,5452,13183,5134,14624
8533485,TXFI7,5467,13194,5160,14705
8533985,TXFI7,5478,13252,5166,14733
8534485,TXFI7,5519,13392,5161,14717
8534985,TXFI7,5536,13408,5171,14719
8535485,TXFI7,5546,13434,5194,14766
8535985,TXFI7,5556,13446,5210,14832
8540485,TXFI7,5572,13441,5224,14866
8540985,TXFI7,5599,13551,5223,14860
8541485,TXFI7,5597,13477,5251,14975
8541985,TXFI7,5607,13529,5256,14999
8542485,TXFI7,5609,13550,5267,15011
8542985,TXFI7,5630,13637,5346,15303
8543485,TXFI7,5637,13645,5367,15336
8543985,TXFI7,5648,13683,5405,15413
8544485,TXFI7,5660,13704,5423,15436
8544985,TXFI7,5694,13834,5434,15462
8545485,TXFI7,5712,13879,5447,15473
8545985,TXFI7,5740,13961,5452,15488
8550485,TXFI7,5734,13961,5562,15804
8550985,TXFI7,5750,14034,5615,16034
8551485,TXFI7,5767,14021,5652,16150
8551985,TXFI7,5804,14219,5697,16213
8552485,TXFI7,5865,14420,5727,16256
8552985,TXFI7,5930,14499,5727,16120
8553485,TXFI7,5950,14534,5749,16263
8553985,TXFI7,5946,14497,5775,16326
8554485,TXFI7,5964,14581,5798,16345
8554985,TXFI7,5976,14593,5820,16442
8555485,TXFI7,5983,14646,5842,16510
8555985,TXFI7,6003,14686,5846,16358
8560485,TXFI7,6017,14720,5899,16467
8560985,TXFI7,6048,14764,5910,16514
8561485,TXFI7,6078,14784,5922,16598
8561985,TXFI7,6087,14838,5941,16631
8562485,TXFI7,6087,14924,5966,16701
8562985,TXFI7,6100,14863,5979,16745
8563485,TXFI7,6117,14893,5996,16781
8563985,TXFI7,6155,14959,6011,16842
8564485,TXFI7,6179,15021,6032,16883
8564985,TXFI7,6195,15057,6058,16934
8565485,TXFI7,6214,15109,6069,16938
8565985,TXFI7,6240,15155,6074,16961
8570485,TXFI7,6240,15170,6147,17122
8570985,TXFI7,6262,15154,6208,17399
8571485,TXFI7,6291,15245,6249,17385
8571985,TXFI7,6349,15385,6263,17447
8572485,TXFI7,6369,15422,6302,17557
8572985,TXFI7,6388,15444,6320,17584
8573485,TXFI7,6417,15491,6341,17603
8573985,TXFI7,6426,15464,6365,17694
8574485,TXFI7,6449,15572,6412,17798
8574985,TXFI7,6472,15606,6435,17844
8575485,TXFI7,6552,15756,6428,17820
8575985,TXFI7,6628,15900,6425,17751
8580485,TXFI7,6633,15884,6463,17835
8580985,TXFI7,6681,15981,6461,17849
8581485,TXFI7,6741,16137,6473,17859
8581985,TXFI7,6825,16435,6466,17823
8582485,TXFI7,6872,16533,6486,17864
8582985,TXFI7,6909,16600,6511,17915
8583485,TXFI7,6932,16620,6527,17944
8583985,TXFI7,6948,16640,6537,17958
8584485,TXFI7,6953,16649,6559,18002
8584985,TXFI7,6966,16675,6585,18044
8585485,TXFI7,6994,16756,6588,18071
8585985,TXFI7,7031,16814,6593,18093
8590485,TXFI7,7040,16815,6659,18228
8590985,TXFI7,7056,16901,6675,18244
8591485,TXFI7,7072,16924,6694,18277
8591985,TXFI7,7076,16866,6717,18332
8592485,TXFI7,7101,16946,6723,18334
8592985,TXFI7,7110,16959,6736,18364
8593485,TXFI7,7124,16960,6755,18417
8593985,TXFI7,7143,17046,6776,18490
8594485,TXFI7,7153,17076,6798,18536
8594985,TXFI7,7161,17088,6818,18668
8595485,TXFI7,7180,17123,6827,18738
8595985,TXFI7,7194,17177,6833,18758
9000485,TXFI7,7278,17386,7100,19524
9000985,TXFI7,7340,17484,7156,19683
9001485,TXFI7,7529,17933,7196,20015
9001985,TXFI7,7601,18070,7220,20020
9002485,TXFI7,7703,18270,7261,20184
9002985,TXFI7,7768,18419,7278,20214
9003485,TXFI7,7844,18630,7304,20275
9003985,TXFI7,7941,18796,7343,20405
9004485,TXFI7,7981,18843,7403,20580
9004985,TXFI7,8054,19008,7422,20592
9005485,TXFI7,8081,19075,7510,21061
9005985,TXFI7,8122,19288,7554,20854
9010485,TXFI7,8148,19326,7652,21062
9010985,TXFI7,8162,19256,7694,21145
9011485,TXFI7,8292,19586,7738,21217
9011985,TXFI7,8351,19770,7771,21275
9012485,TXFI7,8435,20053,7838,21395
9012985,TXFI7,8485,20193,7887,21485
9013485,TXFI7,8507,20243,7917,21607
9013985,TXFI7,8553,20350,7968,21743
9014485,TXFI7,8582,20430,7997,21763
9014985,TXFI7,8633,20648,8052,21902
9015485,TXFI7,8641,20589,8111,22037
9015985,TXFI7,8691,20707,8140,22112
9020485,TXFI7,8731,20775,8169,22163
9020985,TXFI7,8766,20868,8189,22212
9021485,TXFI7,8772,20875,8247,22324
9021985,TXFI7,8792,20937,8307,22517
9022485,TXFI7,8869,21110,8318,22532
9022985,TXFI7,8991,21629,8438,22764
9023485,TXFI7,9019,21650,8492,22883
9023985,TXFI7,9052,21788,8540,22946
9024485,TXFI7,9042,21786,8606,23116
9024985,TXFI7,9089,21889,8631,23170
9025485,TXFI7,9128,21982,8668,23234
9025985,TXFI7,9163,22066,8736,23374
9030485,TXFI7,9209,22206,8921,23827
9030985,TXFI7,9260,22331,8952,23936
9031485,TXFI7,9282,22385,8994,24079
9031985,TXFI7,9359,22581,8997,24096
9032485,TXFI7,9417,22736,9025,24202
9032985,TXFI7,9450,22864,9047,24241
9033485,TXFI7,9457,22879,9096,24335
9033985,TXFI7,9467,22894,9129,24417
9034485,TXFI7,9494,23060,9185,24571
9034985,TXFI7,9491,23026,9258,24770
9035485,TXFI7,9506,23058,9265,24792
9035985,TXFI7,9527,23102,9300,24874
9040485,TXFI7,9541,23155,9372,25045
9040985,TXFI7,9603,23300,9366,25033
9041485,TXFI7,9641,23468,9429,25180
9041985,TXFI7,9670,23543,9436,25202
9042485,TXFI7,9688,23573,9464,25265
9042985,TXFI7,9709,23605,9474,25292
9043485,TXFI7,9709,23605,9555,25466
9043985,TXFI7,9701,23593,9634,25697
9044485,TXFI7,9765,23725,9653,25739
9044985,TXFI7,9773,23753,9693,25804
9045485,TXFI7,9845,24042,9709,25849
9045985,TXFI7,9846,24036,9755,25944
9050485,TXFI7,9926,24202,9824,26124
9050985,TXFI7,9910,24172,9893,26299
9051485,TXFI7,10049,24469,9933,26430
9051985,TXFI7,10097,24579,9941,26461
9052485,TXFI7,10177,24839,9978,26517
9052985,TXFI7,10254,24950,10043,26661
9053485,TXFI7,10275,24972,10072,26740
9053985,TXFI7,10271,24949,10146,26970
9054485,TXFI7,10294,24996,10190,27034
9054985,TXFI7,10363,25133,10172,26969
9055485,TXFI7,10348,25118,10256,27124
9055985,TXFI7,10384,25190,10271,27161
9060485,TXFI7,10402,25232,10316,27250
9060985,TXFI7,10439,25302,10365,27342
9061485,TXFI7,10474,25346,10370,27338
9061985,TXFI7,10484,25352,10391,27467
9062485,TXFI7,10551,25490,10385,27474
9062985,TXFI7,10603,25649,10373,27458
9063485,TXFI7,10624,25693,10421,27541
9063985,TXFI7,10614,25684,10460,27613
9064485,TXFI7,10622,25695,10494,27697
9064985,TXFI7,10661,25775,10503,27745
9065485,TXFI7,10662,25794,10545,27821
9065985,TXFI7,10689,25908,10538,27796
9070485,TXFI7,10774,26049,10545,27816
9070985,TXFI7,10826,26151,10577,27856
9071485,TXFI7,10827,26148,10618,27929
9071985,TXFI7,10814,26142,10678,28075
9072485,TXFI7,10828,26213,10685,28132
9072985,TXFI7,10850,26203,10692,28146
9073485,TXFI7,10860,26227,10709,28182
9073985,TXFI7,10867,26241,10729,28208
9074485,TXFI7,10933,26464,10774,28350
9074985,TXFI7,10936,26502,10802,28413
9075485,TXFI7,10950,26522,10815,28441
9075985,TXFI7,11015,26762,10821,28503
9080485,TXFI7,11026,26783,10833,28516
9080985,TXFI7,11028,26789,10838,28531
9081485,TXFI7,11040,26802,10849,28584
9081985,TXFI7,11065,26835,10857,28596
9082485,TXFI7,11145,27108,10874,28634
9082985,TXFI7,11193,27214,10873,28630
9083485,TXFI7,11279,27388,10876,28676
9083985,TXFI7,11266,27383,10930,28827
9084485,TXFI7,11320,27487,10945,28855
9084985,TXFI7,11297,27440,11034,29029
9085485,TXFI7,11289,27396,11077,29133
9085985,TXFI7,11341,27488,11129,29321
9090485,TXFI7,11471,27740,11221,29560
9090985,TXFI7,11537,27908,11227,29549
9091485,TXFI7,11552,27935,11276,29664
9091985,TXFI7,11561,27946,11299,29695
9092485,TXFI7,11574,27902,11307,29692
9092985,TXFI7,11582,27908,11315,29698
9093485,TXFI7,11604,27944,11313,29701
9093985,TXFI7,11615,27987,11317,29730
9094485,TXFI7,11620,28001,11340,29786
9094985,TXFI7,11627,28012,11349,29803
9095485,TXFI7,11637,28028,11364,29827
9095985,TXFI7,11631,28018,11400,29905
9100485,TXFI7,11726,28204,11376,29860
9100985,TXFI7,11732,28210,11419,29988
9101485,TXFI7,11775,28317,11420,29985
9101985,TXFI7,11804,28379,11439,30015
9102485,TXFI7,11818,28434,11461,30053
9102985,TXFI7,11859,28515,11468,30074
9103485,TXFI7,11882,28582,11497,30135
9103985,TXFI7,11896,28604,11521,30161
9104485,TXFI7,11900,28660,11559,30217
9104985,TXFI7,11915,28684,11582,30257
9105485,TXFI7,11925,28696,11598,30232
9105985,TXFI7,11929,28698,11611,30246
9110485,TXFI7,11942,28805,11640,30294
9110985,TXFI7,11951,28828,11647,30302
9111485,TXFI7,11962,28897,11664,30331
9111985,TXFI7,11959,28859,11666,30348
9112485,TXFI7,11961,28911,11689,30406
9112985,TXFI7,11967,28930,11767,30623
9113485,TXFI7,12026,29048,11761,30615
9113985,TXFI7,12046,29032,11772,30631
9114485,TXFI7,12016,28972,11854,30769
9114985,TXFI7,12051,29099,11871,30782
9115485,TXFI7,12062,29130,11887,30807
9115985,TXFI7,12138,29298,11872,30790
9120485,TXFI7,12203,29426,11883,30833
9120985,TXFI7,12278,29658,11888,30853
9121485,TXFI7,12347,29832,11942,30992
9121985,TXFI7,12400,29904,11940,30923
9122485,TXFI7,12409,29926,11997,31071
9122985,TXFI7,12457,30055,12004,31084
9123485,TXFI7,12524,30350,12148,31443
9123985,TXFI7,12529,30342,12206,31590
9124485,TXFI7,12558,30404,12219,31617
9124985,TXFI7,12548,30379,12279,31744
9125485,TXFI7,12552,30380,12356,31872
9125985,TXFI7,12601,30485,12344,31866
9130485,TXFI7,12681,30651,12337,31854
9130985,TXFI7,12704,30698,12349,31870
9131485,TXFI7,12701,30690,12369,31902
9131985,TXFI7,12701,30713,12453,32106
9132485,TXFI7,12727,30774,12465,32122
9132985,TXFI7,12749,30812,12454,32103
9133485,TXFI7,12757,30822,12465,32118
9133985,TXFI7,12779,30870,12473,32140
9134485,TXFI7,12834,30980,12462,32110
9134985,TXFI7,12869,31047,12464,32117
9135485,TXFI7,12875,31069,12471,32134
9135985,TXFI7,12895,31129,12475,32153
9140485,TXFI7,13045,31809,12516,32265
9140985,TXFI7,13143,32010,12630,32562
9141485,TXFI7,13125,31970,12768,32874
9141985,TXFI7,13163,32042,12808,32986
9142485,TXFI7,13157,32035,12872,33155
9142985,TXFI7,13189,32076,12898,33223
9143485,TXFI7,13285,32225,12911,33345
9143985,TXFI7,13298,32250,12934,33376
9144485,TXFI7,13302,32248,13045,33660
9144985,TXFI7,13384,32447,13071,33677
9145485,TXFI7,13410,32520,13105,33694
9145985,TXFI7,13599,32927,13106,33796
9150485,TXFI7,13649,33032,13256,34123
9150985,TXFI7,13691,33108,13291,34185
9151485,TXFI7,13753,33219,13306,34209
9151985,TXFI7,13816,33322,13317,34244
9152485,TXFI7,13859,33450,13306,34229
9152985,TXFI7,13931,33583,13330,34270
9153485,TXFI7,13932,33586,13370,34345
9153985,TXFI7,13943,33590,13429,34452
9154485,TXFI7,13942,33599,13494,34570
9154985,TXFI7,14006,33708,13528,34676
9155485,TXFI7,14057,33805,13550,34726
9155985,TXFI7,14106,33912,13586,34789
9160485,TXFI7,14141,34081,13646,34925
9160985,TXFI7,14153,34108,13704,35040
9161485,TXFI7,14176,34143,13764,35182
9161985,TXFI7,14213,34255,13767,35182
9162485,TXFI7,14317,34507,13759,35213
9162985,TXFI7,14335,34565,13769,35237
9163485,TXFI7,14410,34755,13798,35312
9163985,TXFI7,14868,36046,13985,35747
9164485,TXFI7,15090,36555,14289,36496
9164985,TXFI7,15173,36704,14417,36716
9165485,TXFI7,15274,36904,14462,36799
9165985,TXFI7,15375,37056,14557,37023
9170485,TXFI7,15477,37273,14622,37041
9170985,TXFI7,15516,37364,14681,37191
9171485,TXFI7,15616,37655,14719,37233
9171985,TXFI7,15674,37770,14755,37375
9172485,TXFI7,15705,37804,14795,37496
9172985,TXFI7,15771,37951,14864,37681
9173485,TXFI7,15797,37977,14944,37898
9173985,TXFI7,15819,38005,14998,38011
9174485,TXFI7,15882,38253,15033,38155
9174985,TXFI7,15930,38309,15062,38282
9175485,TXFI7,15932,38323,15127,38408
9175985,TXFI7,16010,38556,15155,38463
9180485,TXFI7,16171,38938,15271,38726
9180985,TXFI7,16183,39059,15395,38959
9181485,TXFI7,16220,39152,15456,39116
9181985,TXFI7,16259,39405,15512,39243
9182485,TXFI7,16307,39394,15574,39407
9182985,TXFI7,16359,39502,15603,39517
9183485,TXFI7,16390,39552,15644,39596
9183985,TXFI7,16408,39573,15677,39622
9184485,TXFI7,16430,39653,15703,39578
9184985,TXFI7,16449,39703,15729,39683
9185485,TXFI7,16471,39746,15758,39727
9185985,TXFI7,16485,39762,15781,39764
9190485,TXFI7,16538,39943,15803,39856
9190985,TXFI7,16542,39954,15885,40037
9191485,TXFI7,16569,39981,15931,40210
9191985,TXFI7,16631,40105,15940,40257
9192485,TXFI7,16662,40215,15971,40261
9192985,TXFI7,16691,40253,15991,40319
9193485,TXFI7,16717,40320,16036,40525
9193985,TXFI7,16778,40445,16064,40557
9194485,TXFI7,16798,40530,16094,40612
9194985,TXFI7,16797,40545,16133,40733
9195485,TXFI7,16805,40512,16149,40749
9195985,TXFI7,16816,40524,16164,40787
9200485,TXFI7,16890,40691,16189,40833
9200985,TXFI7,16894,40707,16187,40780
9201485,TXFI7,16917,40759,16203,40804
9201985,TXFI7,16957,40848,16212,40873
9202485,TXFI7,16957,40847,16230,40914
9202985,TXFI7,16961,40896,16249,40950
9203485,TXFI7,16961,40896,16255,41029
9203985,TXFI7,16961,40906,16297,41126
9204485,TXFI7,16983,40993,16315,41128
9204985,TXFI7,16990,40999,16329,41168
9205485,TXFI7,16991,40995,16379,41280
9205985,TXFI7,17018,41051,16393,41309
9210485,TXFI7,17139,41338,16398,41328
9210985,TXFI7,17159,41370,16414,41339
9211485,TXFI7,17175,41391,16432,41366
9211985,TXFI7,17220,41480,16445,41387
9212485,TXFI7,17312,41785,16465,41453
9212985,TXFI7,17339,41853,16509,41597
9213485,TXFI7,17367,41886,16526,41636
9213985,TXFI7,17371,41955,16617,41818
9214485,TXFI7,17386,41975,16674,41916
9214985,TXFI7,17406,42036,16663,41896
9215485,TXFI7,17424,42049,16692,41929
9215985,TXFI7,17422,42057,16737,42007
9220485,TXFI7,17431,42066,16762,42075
9220985,TXFI7,17437,42084,16790,42087
9221485,TXFI7,17458,42138,16813,42117
9221985,TXFI7,17480,42206,16854,42307
9222485,TXFI7,17506,42246,16888,42503
9222985,TXFI7,17515,42304,16961,42645
9223485,TXFI7,17543,42356,16972,42655
9223985,TXFI7,17561,42398,17023,42777
9224485,TXFI7,17566,42433,17046,42827
9224985,TXFI7,17568,42454,17115,42985
9225485,TXFI7,17569,42440,17199,43211
9225985,TXFI7,17619,42522,17293,43408
9230485,TXFI7,17707,42701,17295,43397
9230985,TXFI7,17758,43078,17310,43434
9231485,TXFI7,17789,43406,17329,43458
9231985,TXFI7,17812,43807,17377,43618
9232485,TXFI7,17870,44210,17376,43612
9232985,TXFI7,17874,43075,17408,43663
9233485,TXFI7,17880,43117,17479,43785
9233985,TXFI7,17894,43144,17604,44330
9234485,TXFI7,18053,43554,17679,44544
9234985,TXFI7,18107,43668,17717,44838
9235485,TXFI7,18150,43747,17777,44725
9235985,TXFI7,18180,43819,17803,44790
9240485,TXFI7,18231,43903,17985,45262
9240985,TXFI7,18384,44390,18032,45340
9241485,TXFI7,18411,44490,18102,45468
