INFO_TIME,PROD,BUY_ORDER,BUY_QTY,SELL_ORDER,SELL_QTY
8365552,TXFI7,513,1876,607,1357
8370052,TXFI7,521,1908,616,1368
8370552,TXFI7,538,1946,632,1386
8371052,TXFI7,556,1983,633,1387
8371552,TXFI7,560,1984,636,1393
8372052,TXFI7,556,2000,639,1397
8372552,TXFI7,558,2002,639,1403
8373052,TXFI7,560,2009,643,1457
8373552,TXFI7,564,2017,648,1466
8374052,TXFI7,566,2019,653,1529
8374552,TXFI7,571,2033,656,1532
8375052,TXFI7,577,2093,664,1543
8375552,TXFI7,578,2094,668,1547
8380052,TXFI7,582,2098,677,1561
8380552,TXFI7,588,2154,672,1556
8381052,TXFI7,592,2159,676,1564
8381552,TXFI7,599,2168,679,1567
8382052,TXFI7,602,2170,681,1570
8382552,TXFI7,603,2173,681,1571
8383052,TXFI7,612,2189,696,1593
8383552,TXFI7,617,2196,695,1592
8384052,TXFI7,616,2195,698,1596
8384552,TXFI7,618,2198,701,1600
8385052,TXFI7,621,2201,705,1605
8385552,TXFI7,622,2205,710,1612
8390052,TXFI7,628,2214,718,1628
8390552,TXFI7,639,2229,727,1640
8391052,TXFI7,643,2234,740,1654
8391552,TXFI7,650,2244,742,1665
8392052,TXFI7,654,2248,741,1667
8392552,TXFI7,653,2248,739,1666
8393052,TXFI7,657,2265,742,1669
8393552,TXFI7,658,2268,748,1684
8394052,TXFI7,666,2291,769,1723
8394552,TXFI7,671,2295,775,1729
8395052,TXFI7,678,2315,784,1753
8395552,TXFI7,685,2330,787,1756
8400052,TXFI7,690,2337,788,1766
8400552,TXFI7,691,2340,785,1780
8401052,TXFI7,695,2344,774,1784
8401552,TXFI7,697,2348,775,1785
8402052,TXFI7,704,2357,781,1791
8402552,TXFI7,706,2360,774,1796
8403052,TXFI7,709,2375,765,1810
8403552,TXFI7,708,2371,766,1811
8404052,TXFI7,711,2377,748,1792
8404552,TXFI7,713,2385,753,1797
8405052,TXFI7,715,2386,731,1775
8405552,TXFI7,745,2411,730,1793
8410052,TXFI7,753,2425,711,1776
8410552,TXFI7,757,2432,700,1766
8411052,TXFI7,762,2439,729,1800
8411552,TXFI7,764,2441,738,1811
8412052,TXFI7,769,2447,728,1799
8412552,TXFI7,767,2464,711,1779
8413052,TXFI7,780,2489,716,1788
8413552,TXFI7,781,2489,722,1800
8414052,TXFI7,788,2499,726,1797
8414552,TXFI7,799,2518,735,1794
8415052,TXFI7,801,2519,741,1802
8415552,TXFI7,801,2496,735,1813
8420052,TXFI7,805,2501,738,1819
8420552,TXFI7,804,2508,743,1849
8421052,TXFI7,813,2525,751,1864
8421552,TXFI7,819,2544,756,1874
8422052,TXFI7,829,2563,772,1900
8422552,TXFI7,837,2573,786,1923
8423052,TXFI7,840,2577,785,1919
8423552,TXFI7,843,2600,781,1914
8424052,TXFI7,849,2607,775,1907
8424552,TXFI7,864,2624,784,1924
8425052,TXFI7,866,2625,793,1938
8425552,TXFI7,875,2640,805,1957
8430052,TXFI7,881,2657,809,1824
8430552,TXFI7,889,2679,815,1832
8431052,TXFI7,894,2687,817,1834
8431552,TXFI7,901,2702,819,1836
8432052,TXFI7,907,2710,825,1844
8432552,TXFI7,913,2725,829,1848
8433052,TXFI7,924,2766,840,1866
8433552,TXFI7,930,2774,847,1874
8434052,TXFI7,938,2789,854,1948
8434552,TXFI7,952,2811,859,1956
8435052,TXFI7,960,2822,873,1986
8435552,TXFI7,964,2827,886,2006
8440052,TXFI7,970,2833,906,2050
8440552,TXFI7,979,2843,927,2093
8441052,TXFI7,993,2869,943,2120
8441552,TXFI7,1002,2893,961,2159
8442052,TXFI7,1018,2926,980,2200
8442552,TXFI7,1029,2967,1001,2244
8443052,TXFI7,1054,3028,1026,2297
8443552,TXFI7,1086,3083,1052,2368
8444052,TXFI7,1117,3147,1081,2422
8444552,TXFI7,1147,3263,1109,2484
8445052,TXFI7,1211,3373,1165,2550
8445552,TXFI7,1247,3455,1203,2638
8450053,TXFI7,1411,5508,1346,3841
8450552,TXFI7,1627,6376,1511,4619
8451052,TXFI7,1759,6746,1633,4881
8451552,TXFI7,1882,7079,1696,5037
8452052,TXFI7,1994,7462,1763,5164
8452552,TXFI7,2103,7612,1934,5438
8453052,TXFI7,2138,7620,2045,5660
8453552,TXFI7,2117,7573,2154,5838
8454052,TXFI7,2136,7677,2234,6015
8454552,TXFI7,2194,7853,2251,5985
8455052,TXFI7,2238,7992,2315,6165
8455552,TXFI7,2298,8093,2351,6200
8460052,TXFI7,2331,8160,2405,6322
8460552,TXFI7,2438,8440,2443,6378
8461052,TXFI7,2463,8468,2494,6482
8461552,TXFI7,2495,8531,2548,6680
8462052,TXFI7,2519,8570,2613,6822
8462552,TXFI7,2551,8632,2665,6928
8463052,TXFI7,2558,8566,2697,6997
8463552,TXFI7,2577,8564,2734,7039
8464052,TXFI7,2592,8584,2798,7174
8464552,TXFI7,2616,8667,2851,7335
8465052,TXFI7,2632,8712,2901,7444
8465552,TXFI7,2653,8748,2923,7478
8470052,TXFI7,2670,8778,2955,7527
8470552,TXFI7,2703,8843,2975,7577
8471052,TXFI7,2719,8878,3017,7665
8471552,TXFI7,2733,8973,3066,7753
8472052,TXFI7,2768,9146,3093,7799
8472552,TXFI7,2794,9217,3113,7826
8473052,TXFI7,2834,9278,3128,7869
8473552,TXFI7,2848,9301,3156,7912
8474052,TXFI7,2863,9327,3172,7955
8474552,TXFI7,2879,9335,3187,7977
8475052,TXFI7,2896,9357,3215,8041
8475552,TXFI7,2910,9380,3227,8058
8480052,TXFI7,2920,9363,3248,8097
8480552,TXFI7,3041,9704,3251,8120
8481052,TXFI7,3107,9912,3268,8151
8481552,TXFI7,3142,9930,3292,8178
8482052,TXFI7,3167,9956,3363,8364
8482552,TXFI7,3169,9962,3382,8392
8483052,TXFI7,3181,9991,3411,8457
8483552,TXFI7,3218,10106,3428,8475
8484052,TXFI7,3238,10139,3453,8513
8484552,TXFI7,3254,10154,3485,8569
8485052,TXFI7,3261,10164,3509,8590
8485552,TXFI7,3264,10148,3538,8618
8490052,TXFI7,3277,10163,3545,8613
8490552,TXFI7,3291,10196,3564,8696
8491052,TXFI7,3293,10213,3582,8767
8491552,TXFI7,3319,10284,3597,8794
8492052,TXFI7,3345,10342,3616,8815
8492552,TXFI7,3374,10377,3638,8941
8493052,TXFI7,3383,10418,3652,8979
8493552,TXFI7,3398,10463,3674,9013
8494052,TXFI7,3416,10495,3691,9057
8494552,TXFI7,3425,10509,3706,9079
8495052,TXFI7,3437,10527,3745,9130
8495552,TXFI7,3446,10537,3762,9158
8500052,TXFI7,3465,10571,3752,9177
8500552,TXFI7,3551,10777,3776,9213
8501052,TXFI7,3573,10838,3796,9276
8501552,TXFI7,3595,10880,3829,9336
8502052,TXFI7,3620,10948,3851,9367
8502552,TXFI7,3635,10986,3864,9420
8503052,TXFI7,3659,11028,3886,9491
8503552,TXFI7,3684,11078,3890,9503
8504052,TXFI7,3704,11111,3914,9546
8504552,TXFI7,3726,11138,3926,9563
8505052,TXFI7,3737,11159,3938,9558
8505552,TXFI7,3739,11150,3951,9582
8510052,TXFI7,3766,11196,3965,9621
8510552,TXFI7,3810,11266,3986,9708
8511052,TXFI7,3843,11358,4000,9732
8511552,TXFI7,3846,11363,4017,9766
8512052,TXFI7,3843,11341,4071,9929
8512552,TXFI7,3855,11348,4105,10004
8513052,TXFI7,3857,11358,4162,10139
8513552,TXFI7,3870,11408,4181,10192
8514052,TXFI7,3876,11414,4202,10216
8514552,TXFI7,3878,11474,4222,10296
8515052,TXFI7,3889,11492,4241,10365
8515552,TXFI7,3893,11500,4260,10385
8520052,TXFI7,3896,11510,4278,10408
8520552,TXFI7,3912,11536,4287,10441
8521052,TXFI7,3925,11567,4289,10435
8521552,TXFI7,3935,11591,4312,10462
8522052,TXFI7,3961,11620,4318,10475
8522552,TXFI7,3977,11629,4329,10509
8523052,TXFI7,3987,11690,4342,10537
8523552,TXFI7,4034,11774,4343,10543
8524052,TXFI7,4067,11854,4335,10527
8524552,TXFI7,4076,11861,4342,10542
8525052,TXFI7,4095,11915,4355,10565
8525552,TXFI7,4107,11959,4365,10580
8530052,TXFI7,4113,11977,4378,10624
8530552,TXFI7,4128,12011,4397,10650
8531052,TXFI7,4136,12026,4408,10666
8531552,TXFI7,4135,12020,4424,10695
8532052,TXFI7,4147,12043,4432,10711
8532552,TXFI7,4144,12046,4442,10726
8533052,TXFI7,4158,12074,4441,10726
8533552,TXFI7,4159,12078,4451,10752
8534052,TXFI7,4159,12070,4460,10748
8534552,TXFI7,4168,12089,4471,10763
8535052,TXFI7,4169,12088,4479,10767
8535552,TXFI7,4181,12110,4487,10782
8540052,TXFI7,4184,12110,4500,10817
8540552,TXFI7,4207,12175,4510,10831
8541052,TXFI7,4216,12182,4531,10853
8541552,TXFI7,4219,12194,4553,10975
8542052,TXFI7,4226,12219,4553,10874
8542552,TXFI7,4229,12222,4566,11003
8543052,TXFI7,4241,12243,4572,10902
8543552,TXFI7,4253,12261,4585,10933
8544052,TXFI7,4260,12275,4593,10961
8544552,TXFI7,4297,12408,4591,10947
8545052,TXFI7,4339,12546,4605,10976
8545552,TXFI7,4335,12534,4602,10974
8550052,TXFI7,4358,12580,4610,10974
8550552,TXFI7,4377,12598,4646,11058
8551052,TXFI7,4400,12626,4668,11087
8551552,TXFI7,4394,12629,4719,11191
8552052,TXFI7,4397,12628,4733,11202
8552552,TXFI7,4404,12642,4746,11223
8553052,TXFI7,4408,12644,4761,11259
8553552,TXFI7,4415,12648,4766,11265
8554052,TXFI7,4424,12658,4780,11298
8554552,TXFI7,4433,12678,4789,11316
8555052,TXFI7,4435,12686,4795,11326
8555552,TXFI7,4438,12690,4809,11349
8560052,TXFI7,4437,12689,4845,11418
8560552,TXFI7,4447,12703,4848,11436
8561052,TXFI7,4459,12715,4845,11434
8561552,TXFI7,4464,12680,4848,11427
8562052,TXFI7,4471,12683,4867,11469
8562552,TXFI7,4483,12698,4862,11450
8563052,TXFI7,4485,12750,4875,11511
8563552,TXFI7,4496,12839,4881,11523
8564052,TXFI7,4508,12874,4890,11537
8564552,TXFI7,4502,12863,4916,11583
8565052,TXFI7,4508,12871,4931,11613
8565552,TXFI7,4513,12882,4937,11622
8570052,TXFI7,4520,12891,4976,11780
8570552,TXFI7,4537,12944,4996,11889
8571052,TXFI7,4546,12962,5005,11899
8571552,TXFI7,4556,12973,5015,11925
8572052,TXFI7,4572,13024,5024,11947
8572552,TXFI7,4581,13036,5028,11958
8573052,TXFI7,4586,13067,5052,12002
8573552,TXFI7,4604,13098,5077,12080
8574052,TXFI7,4606,13101,5082,12072
8574552,TXFI7,4619,13136,5100,12092
8575052,TXFI7,4616,13131,5113,12133
8575552,TXFI7,4631,13172,5140,12180
8580052,TXFI7,4642,13193,5168,12267
8580552,TXFI7,4655,13213,5174,12271
8581052,TXFI7,4662,13215,5182,12284
8581552,TXFI7,4669,13219,5199,12320
8582052,TXFI7,4679,13234,5207,12339
8582552,TXFI7,4683,13268,5210,12345
8583052,TXFI7,4696,13283,5221,12375
8583552,TXFI7,4709,13301,5229,12403
8584052,TXFI7,4725,13335,5233,12410
8584552,TXFI7,4741,13357,5231,12405
8585052,TXFI7,4754,13374,5241,12424
8585552,TXFI7,4767,13403,5249,12441
8590052,TXFI7,4799,13486,5254,12454
8590552,TXFI7,4811,13502,5266,12466
8591052,TXFI7,4821,13517,5268,12474
8591552,TXFI7,4832,13557,5286,12512
8592052,TXFI7,4838,13560,5290,12504
8592552,TXFI7,4873,13751,5296,12517
8593052,TXFI7,4860,13640,5304,12541
8593552,TXFI7,4868,13658,5310,12546
8594052,TXFI7,4874,13662,5321,12592
8594552,TXFI7,4913,13727,5320,12563
8595052,TXFI7,4946,13858,5326,12579
8595552,TXFI7,4966,13884,5327,12590
9000052,TXFI7,5001,14018,5359,12658
9000553,TXFI7,5024,14030,5448,12903
9001053,TXFI7,5076,14127,5483,13002
9001553,TXFI7,5243,14602,5469,12988
9002053,TXFI7,5419,15035,5569,13227
9002553,TXFI7,5545,15321,5678,13489
9003052,TXFI7,5583,15477,5817,13806
9003552,TXFI7,5696,15691,5839,13830
9004052,TXFI7,5742,15797,5883,13953
9004552,TXFI7,5785,15888,5915,14026
9005052,TXFI7,5905,16279,5952,14121
9005552,TXFI7,6029,16628,5992,14192
9010052,TXFI7,6178,17005,6125,14452
9010552,TXFI7,6333,17269,6268,14810
9011052,TXFI7,6393,17415,6375,14997
9011552,TXFI7,6414,17468,6529,15320
9012052,TXFI7,6460,17533,6587,15434
9012552,TXFI7,6497,17576,6628,15488
9013052,TXFI7,6533,17634,6677,15595
9013552,TXFI7,6592,17805,6703,15620
9014052,TXFI7,6630,17867,6771,15759
9014552,TXFI7,6631,17898,6833,15868
9015052,TXFI7,6663,17962,6906,16011
9015552,TXFI7,6737,18057,6942,16050
9020052,TXFI7,6760,18042,7003,16178
9020552,TXFI7,6826,18179,7008,16236
9021052,TXFI7,6830,18190,7060,16329
9021552,TXFI7,6817,18115,7156,16575
9022052,TXFI7,6877,18265,7223,16686
9022552,TXFI7,6898,18257,7281,16800
9023052,TXFI7,6911,18282,7348,16887
9023552,TXFI7,6933,18301,7398,16960
9024052,TXFI7,6957,18368,7406,16970
9024552,TXFI7,6977,18386,7506,17245
9025052,TXFI7,7119,18709,7586,17477
9025552,TXFI7,7213,18927,7637,17592
9030052,TXFI7,7341,19212,7639,17648
9030552,TXFI7,7516,19618,7722,17817
9031052,TXFI7,7573,19680,7784,17915
9031552,TXFI7,7643,19803,7854,18046
9032052,TXFI7,7660,19834,7921,18187
9032552,TXFI7,7696,19955,7968,18331
9033052,TXFI7,7719,20013,8001,18234
9033552,TXFI7,7724,20037,8040,18284
9034052,TXFI7,7763,20085,8072,18359
9034552,TXFI7,7831,20384,8099,18426
9035052,TXFI7,7813,20178,8200,18755
9035552,TXFI7,7819,20157,8263,18813
9040052,TXFI7,7839,20189,8298,18840
9040552,TXFI7,7875,20221,8319,18880
9041052,TXFI7,7928,20314,8296,18843
9041552,TXFI7,7956,20365,8331,18887
9042052,TXFI7,7963,20384,8356,18931
9042552,TXFI7,7953,20369,8404,19034
9043052,TXFI7,7954,20366,8431,19113
9043552,TXFI7,7962,20385,8442,19117
9044052,TXFI7,7970,20407,8464,19148
9044552,TXFI7,7982,20420,8471,19139
9045052,TXFI7,7990,20426,8491,19177
9045552,TXFI7,8022,20491,8503,19192
9050053,TXFI7,8028,20502,8525,19225
9050553,TXFI7,8132,20814,8564,19331
9051052,TXFI7,8157,20873,8580,19351
9051552,TXFI7,8174,20896,8599,19383
9052052,TXFI7,8165,20877,8682,19621
9052552,TXFI7,8155,20839,8803,19916
9053052,TXFI7,8195,20964,8852,19999
9053552,TXFI7,8305,21293,8853,20044
9054052,TXFI7,8324,21294,8889,20098
9054552,TXFI7,8377,21457,8897,20220
9055052,TXFI7,8386,21463,8989,20489
9055552,TXFI7,8412,21524,9022,20538
9060052,TXFI7,8445,21585,9053,20581
9060552,TXFI7,8469,21628,9073,20613
9061052,TXFI7,8508,21680,9084,20626
9061552,TXFI7,8511,21686,9101,20641
9062052,TXFI7,8514,21716,9123,20661
9062552,TXFI7,8535,21777,9142,20682
9063052,TXFI7,8532,21763,9192,20874
9063552,TXFI7,8585,21906,9418,21486
9064052,TXFI7,8753,22287,9564,21879
9064552,TXFI7,8946,22746,9611,21994
9065052,TXFI7,8985,22850,9712,22154
9065552,TXFI7,8991,22909,9897,22589
9070052,TXFI7,9148,23297,9947,22663
9070552,TXFI7,9268,23548,9967,22711
9071052,TXFI7,9323,23689,10008,22776
9071552,TXFI7,9340,23739,10087,22948
9072052,TXFI7,9379,23833,10133,23037
9072552,TXFI7,9408,23888,10182,23134
9073052,TXFI7,9431,23939,10209,23188
9073552,TXFI7,9545,24205,10208,23207
9074052,TXFI7,9596,24346,10231,23260
9074552,TXFI7,9644,24420,10327,23424
9075052,TXFI7,9667,24436,10387,23502
9075552,TXFI7,9704,24470,10406,23528
9080052,TXFI7,9703,24470,10512,23758
9080552,TXFI7,9744,24558,10587,23910
9081052,TXFI7,9748,24588,10695,24147
9081552,TXFI7,9925,24895,10865,24578
9082052,TXFI7,10047,25114,10865,24565
9082552,TXFI7,10097,25194,11042,25124
9083052,TXFI7,10275,25567,11196,25534
9083552,TXFI7,10367,25773,11241,25622
9084052,TXFI7,10459,25923,11266,25693
9084552,TXFI7,10501,26009,11326,25798
9085052,TXFI7,10545,26087,11383,25874
9085552,TXFI7,10640,26305,11388,25876
9090052,TXFI7,10665,26330,11473,26135
9090552,TXFI7,10683,26355,11574,26300
9091053,TXFI7,10801,26652,11692,26755
9091552,TXFI7,10940,26937,11754,26881
9092052,TXFI7,10992,27046,11812,26987
9092552,TXFI7,11031,27152,11852,27073
9093052,TXFI7,11144,27354,11858,27128
9093552,TXFI7,11261,27618,11868,27171
9094052,TXFI7,11319,27755,11899,27216
9094552,TXFI7,11385,27864,11908,27229
9095052,TXFI7,11421,27920,11935,27280
9095552,TXFI7,11443,27957,12010,27482
9100052,TXFI7,11442,28054,12114,27769
9100552,TXFI7,11474,28113,12198,27912
9101052,TXFI7,11516,28198,12221,27964
9101552,TXFI7,11667,28543,12231,28046
9102052,TXFI7,11674,28524,12276,28171
9102552,TXFI7,11708,28603,12330,28320
9103052,TXFI7,11770,28738,12348,28325
9103552,TXFI7,11791,28786,12417,28453
9104052,TXFI7,11835,28699,12576,29099
9104552,TXFI7,11964,29031,12713,29310
9105052,TXFI7,12046,29167,12764,29422
9105552,TXFI7,12125,29346,12849,29588
9110052,TXFI7,12169,29426,12963,29874
9110552,TXFI7,12380,29927,12975,29908
9111052,TXFI7,12508,30117,12998,29944
9111552,TXFI7,12531,30176,13078,30074
9112052,TXFI7,12589,30269,13084,30113
9112552,TXFI7,12641,30339,13112,30227
9113052,TXFI7,12643,30340,13153,30311
9113552,TXFI7,12688,30429,13161,30336
9114052,TXFI7,12830,30834,13181,30371
9114552,TXFI7,12930,31185,13212,30382
9115052,TXFI7,13103,31751,13406,30814
9115552,TXFI7,13135,31794,13553,31147
9120052,TXFI7,13221,31954,13572,31120
9120552,TXFI7,13299,32129,13628,31256
9121052,TXFI7,13393,32324,13660,31310
9121552,TXFI7,13446,32460,13795,31650
9122052,TXFI7,13470,32496,13876,31869
9122552,TXFI7,13540,32650,13955,32141
9123052,TXFI7,13569,32691,13980,32148
9123552,TXFI7,13584,32715,14022,32202
9124052,TXFI7,13603,32763,14053,32252
9124552,TXFI7,13627,32811,14075,32311
9125052,TXFI7,13664,32900,14111,32363
9125552,TXFI7,13675,32918,14152,32443
9130052,TXFI7,13706,32958,14160,32492
9130552,TXFI7,13766,33089,14186,32534
9131052,TXFI7,13819,33205,14187,32538
9131552,TXFI7,13905,33496,14177,32552
9132052,TXFI7,13953,33595,14191,32542
9132552,TXFI7,13986,33648,14207,32573
9133052,TXFI7,14044,33795,14228,32629
9133552,TXFI7,14084,33917,14326,32833
9134052,TXFI7,14111,33947,14362,32991
9134552,TXFI7,14132,33929,14440,33171
9135052,TXFI7,14157,33960,14471,33113
9135552,TXFI7,14229,34154,14464,33070
9140052,TXFI7,14267,34212,14501,33116
9140552,TXFI7,14320,34296,14532,33179
9141052,TXFI7,14350,34329,14587,33297
9141552,TXFI7,14339,34329,14653,33442
9142052,TXFI7,14355,34362,14676,33461
9142552,TXFI7,14335,34333,14755,33694
9143052,TXFI7,14407,34522,14771,33729
9143552,TXFI7,14473,34678,14765,33706
9144052,TXFI7,14475,34647,14771,33719
9144552,TXFI7,14497,34703,14787,33736
9145052,TXFI7,14510,34720,14813,33807
9145552,TXFI7,14533,34753,14820,33805
9150052,TXFI7,14577,34892,14837,33831
9150552,TXFI7,14722,35343,14861,33892
9151052,TXFI7,14812,35493,14928,34026
9151552,TXFI7,14893,35731,15057,34465
9152052,TXFI7,14903,35761,15179,34631
9152552,TXFI7,15001,35945,15163,34581
9153052,TXFI7,15023,35979,15201,34628
9153552,TXFI7,15058,36031,15249,34721
9154052,TXFI7,15058,36021,15320,34877
9154552,TXFI7,15088,36106,15351,34921
9155052,TXFI7,15107,36127,15395,35059
9155552,TXFI7,15127,36208,15429,35113
9160052,TXFI7,15192,36352,15454,35165
9160552,TXFI7,15254,36510,15502,35184
9161052,TXFI7,15270,36530,15566,35363
9161552,TXFI7,15335,36727,15584,35332
9162052,TXFI7,15325,36686,15691,35618
9162552,TXFI7,15389,36850,15701,35619
9163052,TXFI7,15386,36848,15742,35690
9163552,TXFI7,15406,36873,15779,35741
9164052,TXFI7,15411,36885,15808,35778
9164552,TXFI7,15432,36924,15840,35836
9165052,TXFI7,15459,36965,15858,35851
9165552,TXFI7,15490,37043,15873,35875
9170052,TXFI7,15519,37125,15913,36023
9170552,TXFI7,15583,37284,15915,35992
9171052,TXFI7,15623,37379,15929,36023
9171552,TXFI7,15662,37458,15957,36064
9172052,TXFI7,15678,37490,15974,36112
9172552,TXFI7,15788,37815,16016,36194
9173052,TXFI7,15924,38226,16153,36663
9173552,TXFI7,15936,38340,16246,36874
9174052,TXFI7,15959,38366,16274,36776
9174552,TXFI7,15992,38437,16304,36895
9175052,TXFI7,15993,38434,16361,37049
9175552,TXFI7,15998,38452,16398,37090
9180052,TXFI7,16032,38522,16408,37071
9180552,TXFI7,16057,38564,16436,37128
9181052,TXFI7,16074,38629,16456,37150
9181552,TXFI7,16124,38747,16465,37197
9182052,TXFI7,16142,38770,16487,37243
9182552,TXFI7,16140,38749,16588,37462
9183052,TXFI7,16156,38770,16612,37495
9183552,TXFI7,16162,38782,16648,37537
9184052,TXFI7,16166,38780,16701,37664
9184552,TXFI7,16207,38852,16742,37734
9185052,TXFI7,16202,38833,16790,37823
9185552,TXFI7,16219,38859,16837,37914
9190052,TXFI7,16251,38953,16868,37959
9190552,TXFI7,16357,39248,16861,37937
9191052,TXFI7,16385,39325,16883,37982
9191552,TXFI7,16368,39265,16924,38073
9192052,TXFI7,16392,39333,16932,38083
9192552,TXFI7,16395,39365,16965,38126
9193052,TXFI7,16406,39389,16968,38147
9193552,TXFI7,16425,39428,16980,38173
9194052,TXFI7,16415,39392,17024,38263
9194552,TXFI7,16421,39397,17040,38279
9195052,TXFI7,16425,39405,17076,38356
9195552,TXFI7,16439,39424,17096,38385
9200052,TXFI7,16457,39465,17098,38388
9200552,TXFI7,16479,39494,17114,38419
9201052,TXFI7,16491,39508,17135,38449
9201552,TXFI7,16534,39639,17152,38521
9202052,TXFI7,16564,39678,17182,38593
9202552,TXFI7,16623,39816,17172,38578
9203053,TXFI7,16645,39853,17186,38597
9203552,TXFI7,16673,39940,17191,38616
9204052,TXFI7,16689,39961,17192,38621
9204552,TXFI7,16715,39988,17210,38642
9205052,TXFI7,16707,39974,17231,38673
9205552,TXFI7,16736,40021,17246,38690
9210052,TXFI7,16760,40079,17269,38763
9210552,TXFI7,16868,40331,17287,38790
9211053,TXFI7,16887,40356,17310,38851
9211552,TXFI7,16910,40381,17355,38954
9212052,TXFI7,16912,40381,17371,38990
9212552,TXFI7,16911,40374,17406,39073
9213052,TXFI7,16924,40416,17445,39109
9213552,TXFI7,16917,40389,17510,39232
9214052,TXFI7,16918,40386,17554,39362
9214552,TXFI7,16919,40378,17577,39393
9215052,TXFI7,16935,40393,17596,39424
9215552,TXFI7,16946,40403,17618,39458
9220053,TXFI7,16958,40424,17654,39530
9220552,TXFI7,16966,40425,17689,39591
9221053,TXFI7,16988,40450,17749,39746
9221553,TXFI7,17053,40563,17760,39744
9222052,TXFI7,17116,40745,17787,39785
9222552,TXFI7,17138,40780,17796,39817
9223052,TXFI7,17154,40809,17807,39830
9223552,TXFI7,17163,40820,17824,39866
9224052,TXFI7,17162,40832,17866,39957
9224553,TXFI7,17176,40882,17875,39972
9225052,TXFI7,17160,40853,17947,40137
9225552,TXFI7,17167,40862,17979,40184
9230052,TXFI7,17178,40873,18018,40298
9230553,TXFI7,17295,41089,18189,40898
9231052,TXFI7,17451,41444,18254,41004
9231552,TXFI7,17461,41456,18333,41163
9232052,TXFI7,17529,41598,18361,41198
9232552,TXFI7,17582,41683,18379,41237
9233052,TXFI7,17611,41739,18378,41225
9233552,TXFI7,17621,41745,18406,41264
9234052,TXFI7,17604,41707,18448,41394
9234552,TXFI7,17633,41763,18516,41521
9235052,TXFI7,17718,41928,18521,41523
9235552,TXFI7,17784,42114,18520,41490
9240052,TXFI7,17822,42188,18544,41534
9240552,TXFI7,17895,42310,18543,41524
9241052,TXFI7,17918,42349,18563,41552
9241552,TXFI7,17970,42429,18576,41586
9242052,TXFI7,18083,42620,18563,41571
9242552,TXFI7,18074,42562,18614,41662
