INFO_TIME,PROD,BUY_ORDER,BUY_QTY,SELL_ORDER,SELL_QTY
8371573,TXFI7,680,2010,737,1328
8372073,TXFI7,683,2007,738,1320
8372573,TXFI7,694,2053,742,1330
8373073,TXFI7,697,2057,747,1360
8373573,TXFI7,708,2100,749,1365
8374073,TXFI7,716,2116,752,1369
8374573,TXFI7,713,2113,753,1372
8375073,TXFI7,717,2118,751,1370
8375573,TXFI7,718,2119,755,1390
8380073,TXFI7,719,2120,757,1394
8380573,TXFI7,721,2123,767,1414
8381073,TXFI7,725,2129,771,1418
8381573,TXFI7,726,2130,771,1418
8382073,TXFI7,726,2129,779,1426
8382573,TXFI7,731,2136,782,1447
8383073,TXFI7,732,2137,785,1457
8383573,TXFI7,735,2140,792,1477
8384073,TXFI7,736,2145,795,1484
8384573,TXFI7,738,2147,798,1491
8385073,TXFI7,741,2149,801,1499
8385573,TXFI7,744,2162,800,1494
8390073,TXFI7,750,2170,802,1497
8390573,TXFI7,753,2181,805,1500
8391073,TXFI7,756,2184,809,1513
8391573,TXFI7,760,2188,809,1513
8392073,TXFI7,766,2205,812,1517
8392573,TXFI7,768,2208,814,1519
8393073,TXFI7,767,2211,818,1533
8393573,TXFI7,769,2218,820,1536
8394073,TXFI7,772,2227,823,1546
8394573,TXFI7,771,2227,823,1546
8395073,TXFI7,774,2229,814,1537
8395573,TXFI7,776,2232,817,1540
8400073,TXFI7,778,2236,833,1556
8400573,TXFI7,778,2238,837,1562
8401073,TXFI7,789,2249,858,1583
8401573,TXFI7,792,2253,861,1587
8402073,TXFI7,793,2258,865,1594
8402573,TXFI7,788,2253,868,1602
8403073,TXFI7,790,2258,871,1605
8403573,TXFI7,791,2259,872,1611
8404073,TXFI7,792,2260,864,1619
8404573,TXFI7,796,2261,866,1624
8405073,TXFI7,796,2261,867,1621
8405573,TXFI7,804,2272,859,1619
8410073,TXFI7,814,2285,872,1654
8410573,TXFI7,822,2297,864,1624
8411073,TXFI7,825,2300,866,1626
8411573,TXFI7,830,2330,873,1640
8412073,TXFI7,836,2337,878,1647
8412573,TXFI7,843,2354,879,1649
8413073,TXFI7,847,2359,883,1653
8413573,TXFI7,853,2382,869,1640
8414073,TXFI7,854,2395,869,1649
8414573,TXFI7,856,2408,858,1638
8415073,TXFI7,863,2416,862,1656
8415573,TXFI7,865,2424,863,1657
8420073,TXFI7,874,2480,851,1645
8420573,TXFI7,881,2493,851,1647
8421073,TXFI7,891,2509,837,1648
8421573,TXFI7,891,2510,841,1692
8422073,TXFI7,892,2511,834,1689
8422573,TXFI7,902,2525,831,1691
8423073,TXFI7,904,2526,834,1702
8423573,TXFI7,906,2527,814,1682
8424073,TXFI7,909,2532,802,1668
8424573,TXFI7,914,2544,810,1683
8425073,TXFI7,926,2561,821,1708
8425573,TXFI7,935,2598,833,1727
8430073,TXFI7,936,2465,839,1726
8430573,TXFI7,939,2468,850,1743
8431073,TXFI7,946,2480,858,1755
8431573,TXFI7,950,2484,863,1763
8432073,TXFI7,955,2542,870,1777
8432573,TXFI7,960,2550,880,1797
8433073,TXFI7,964,2563,892,1816
8433573,TXFI7,971,2586,902,1839
8434073,TXFI7,976,2601,913,1873
8434573,TXFI7,979,2623,929,1897
8435073,TXFI7,987,2641,937,1915
8440573,TXFI7,1017,2693,958,1968
8441073,TXFI7,1027,2732,981,2027
8441573,TXFI7,1032,2740,992,2049
8442073,TXFI7,1041,2755,1012,2087
8442573,TXFI7,1048,2775,1029,2114
8443073,TXFI7,1059,2814,1056,2213
8443573,TXFI7,1076,2900,1078,2303
8444073,TXFI7,1092,2918,1101,2341
8444573,TXFI7,1102,2942,1121,2368
8445073,TXFI7,1114,2958,1146,2443
8445573,TXFI7,1144,3021,1205,2589
8450073,TXFI7,1341,4160,1420,4342
8450573,TXFI7,1508,4802,1522,4624
8451073,TXFI7,1630,5092,1654,4852
8451573,TXFI7,1653,5145,1745,5101
8452073,TXFI7,1681,5207,1756,5167
8453073,TXFI7,1752,5381,1856,5375
8453573,TXFI7,1787,5576,1895,5460
8454073,TXFI7,1825,5680,1933,5536
8454573,TXFI7,1907,5850,1970,5646
8455073,TXFI7,1940,5914,2007,5764
8455573,TXFI7,1962,5969,2029,5807
8460073,TXFI7,1982,6023,2078,5936
8460573,TXFI7,2024,6151,2102,5982
8461073,TXFI7,2048,6217,2150,6062
8461573,TXFI7,2102,6324,2186,6226
8462073,TXFI7,2124,6370,2232,6355
8462573,TXFI7,2157,6460,2267,6383
8463073,TXFI7,2176,6608,2297,6460
8463573,TXFI7,2232,6758,2310,6476
8464073,TXFI7,2255,6796,2322,6495
8464573,TXFI7,2280,6831,2355,6638
8465073,TXFI7,2314,6905,2367,6802
8465573,TXFI7,2390,7088,2374,6806
8470073,TXFI7,2400,7111,2398,6846
8470573,TXFI7,2399,7011,2445,6707
8471073,TXFI7,2413,7012,2511,6903
8471573,TXFI7,2455,7099,2609,7162
8472073,TXFI7,2511,7179,2631,7184
8472573,TXFI7,2528,7203,2663,7248
8473073,TXFI7,2539,7265,2689,7290
8473573,TXFI7,2580,7374,2700,7294
8474073,TXFI7,2626,7454,2715,7292
8474573,TXFI7,2640,7469,2768,7395
8475073,TXFI7,2671,7517,2785,7432
8475573,TXFI7,2691,7548,2835,7582
8480073,TXFI7,2708,7580,2863,7638
8480573,TXFI7,2764,7713,2897,7720
8481073,TXFI7,2777,7752,2963,7922
8481573,TXFI7,2847,7897,2992,8068
8482073,TXFI7,2901,8044,3009,8097
8482573,TXFI7,2931,8105,3032,8136
8483073,TXFI7,3020,8303,3028,8127
8483573,TXFI7,3009,8291,3107,8272
8484073,TXFI7,3044,8374,3097,8256
8484573,TXFI7,3061,8400,3141,8340
8485073,TXFI7,3067,8422,3184,8451
8485573,TXFI7,3093,8465,3210,8492
8490073,TXFI7,3114,8487,3216,8519
8490573,TXFI7,3150,8563,3234,8577
8491073,TXFI7,3182,8606,3242,8588
8491573,TXFI7,3216,8673,3271,8657
8492073,TXFI7,3258,8774,3280,8687
8492573,TXFI7,3289,8830,3290,8705
8493073,TXFI7,3326,8938,3284,8710
8493573,TXFI7,3362,9020,3285,8713
8494073,TXFI7,3407,9834,3285,8712
8494573,TXFI7,3430,10010,3300,8757
8495073,TXFI7,3455,10025,3312,8629
8495573,TXFI7,3467,10048,3347,8801
8500073,TXFI7,3483,10172,3365,8813
8500573,TXFI7,3498,10188,3411,8939
8501073,TXFI7,3510,10198,3462,9030
8501573,TXFI7,3514,10305,3498,9107
8502073,TXFI7,3576,10525,3502,9153
8502573,TXFI7,3590,10532,3543,9245
8503073,TXFI7,3600,10545,3557,9273
8503573,TXFI7,3618,10589,3583,9344
8504073,TXFI7,3632,10614,3602,9416
8504573,TXFI7,3643,10641,3635,9614
8505073,TXFI7,3657,10685,3644,9618
8505573,TXFI7,3674,10710,3665,9653
8510073,TXFI7,3690,10736,3669,9657
8510573,TXFI7,3719,10872,3683,9675
8511073,TXFI7,3751,10973,3699,9685
8511573,TXFI7,3780,11026,3701,9691
8512073,TXFI7,3799,11061,3707,9705
8512573,TXFI7,3866,11217,3692,9677
8513073,TXFI7,3907,11287,3699,9693
8513573,TXFI7,3951,11364,3693,9662
8514073,TXFI7,3979,11418,3705,9680
8514573,TXFI7,3993,11429,3722,9730
8515073,TXFI7,3997,11453,3732,9744
8515573,TXFI7,4016,11478,3743,9757
8520073,TXFI7,4027,11516,3761,9821
8520573,TXFI7,4045,11536,3781,9847
8521073,TXFI7,4055,11551,3788,9822
8521573,TXFI7,4052,11531,3860,10043
8522073,TXFI7,4071,11578,3877,10069
8522573,TXFI7,4075,11595,3893,10094
8523073,TXFI7,4086,11616,3915,10130
8523573,TXFI7,4099,11642,3929,10154
8524073,TXFI7,4165,11770,3919,10140
8524573,TXFI7,4289,12206,3920,10123
8525073,TXFI7,4328,12245,3963,10211
8525573,TXFI7,4372,12335,3996,10273
8530073,TXFI7,4395,12363,4032,10343
8530573,TXFI7,4439,12443,4046,10372
8531073,TXFI7,4485,12503,4067,10412
8531573,TXFI7,4494,12521,4109,10473
8532073,TXFI7,4534,12608,4123,10499
8532573,TXFI7,4552,12629,4144,10544
8533073,TXFI7,4560,12682,4171,10581
8533573,TXFI7,4575,12709,4195,10609
8534073,TXFI7,4555,12685,4243,10641
8534573,TXFI7,4543,12628,4309,10785
8535073,TXFI7,4567,12661,4297,10754
8535573,TXFI7,4608,12744,4286,10729
8540073,TXFI7,4619,12757,4298,10801
8540573,TXFI7,4659,12904,4315,10830
8541073,TXFI7,4679,12943,4316,10726
8541573,TXFI7,4693,12928,4327,10784
8542073,TXFI7,4731,13074,4339,10900
8542573,TXFI7,4781,13216,4360,10978
8543073,TXFI7,4788,13228,4406,11035
8543573,TXFI7,4807,13303,4441,11128
8544073,TXFI7,4900,13633,4457,11151
8544573,TXFI7,4959,13726,4478,11194
8545073,TXFI7,4979,13756,4544,11326
8545573,TXFI7,4964,13702,4596,11455
8550073,TXFI7,4992,13752,4618,11493
8550573,TXFI7,5049,14038,4624,11487
8551073,TXFI7,5075,13957,4666,11564
8551573,TXFI7,5090,13944,4715,11665
8552073,TXFI7,5100,13994,4736,11694
8552573,TXFI7,5108,14005,4752,11725
8553073,TXFI7,5120,14036,4770,11767
8553573,TXFI7,5123,14027,4806,11856
8554073,TXFI7,5107,14021,4882,12061
8554573,TXFI7,5102,14023,4914,12118
8555073,TXFI7,5135,13981,4926,12124
8555573,TXFI7,5145,13990,4942,12151
8560073,TXFI7,5155,14009,4949,12160
8560573,TXFI7,5149,13981,4990,12251
8561073,TXFI7,5196,14068,5009,12271
8561573,TXFI7,5187,14039,5038,12333
8562073,TXFI7,5201,14085,5055,12370
8562573,TXFI7,5215,14110,5060,12381
8563073,TXFI7,5233,14157,5071,12412
8563573,TXFI7,5239,14163,5085,12432
8564073,TXFI7,5238,14152,5100,12451
8564573,TXFI7,5255,14176,5108,12456
8565073,TXFI7,5254,14177,5109,12484
8565573,TXFI7,5267,14203,5121,12556
8570073,TXFI7,5337,14348,5096,12500
8570573,TXFI7,5352,14379,5118,12551
8571073,TXFI7,5340,14354,5144,12596
8571573,TXFI7,5377,14413,5142,12608
8572073,TXFI7,5355,14370,5189,12671
8572573,TXFI7,5374,14403,5183,12659
8573073,TXFI7,5380,14403,5190,12568
8573573,TXFI7,5401,14437,5184,12574
8574073,TXFI7,5394,14425,5203,12599
8574573,TXFI7,5397,14428,5209,12616
8575073,TXFI7,5402,14434,5219,12539
8575573,TXFI7,5399,14429,5246,12613
8580073,TXFI7,5405,14438,5261,12660
8580573,TXFI7,5409,14445,5277,12693
8581073,TXFI7,5408,14443,5286,12710
8581573,TXFI7,5417,14458,5300,12727
8582073,TXFI7,5417,14477,5319,12774
8582573,TXFI7,5431,14532,5319,12810
8583073,TXFI7,5427,14538,5370,12970
8583573,TXFI7,5424,14527,5384,12976
8584073,TXFI7,5501,14664,5373,12928
8584573,TXFI7,5515,14692,5385,12944
8585073,TXFI7,5515,14687,5395,12965
8585573,TXFI7,5537,14717,5407,12983
8590073,TXFI7,5560,14760,5418,13020
8590573,TXFI7,5545,14731,5460,13095
8591073,TXFI7,5559,14757,5478,13122
8591573,TXFI7,5564,14768,5495,13150
8592073,TXFI7,5564,14769,5497,13149
8592573,TXFI7,5569,14776,5509,13235
8593073,TXFI7,5579,14793,5513,13249
8593573,TXFI7,5577,14788,5529,13294
8594073,TXFI7,5612,14893,5522,13299
8594573,TXFI7,5634,14919,5517,13301
8595073,TXFI7,5611,14891,5579,13425
8595573,TXFI7,5623,14894,5601,13468
9000073,TXFI7,5646,14954,5616,13573
9000573,TXFI7,5677,15019,5676,13687
9001073,TXFI7,5743,15140,5735,13852
9001573,TXFI7,5852,15413,5751,13915
9002073,TXFI7,5954,15554,5777,13997
9002573,TXFI7,5931,15518,5825,14192
9003073,TXFI7,5931,15543,5849,14208
9003573,TXFI7,5952,15578,5909,14329
9004073,TXFI7,5994,15667,5914,14340
9004573,TXFI7,6026,15749,5926,14367
9005073,TXFI7,6088,15845,5909,14332
9005573,TXFI7,6140,15953,5933,14364
9010073,TXFI7,6163,15965,5983,14452
9010573,TXFI7,6170,15993,6012,14494
9011073,TXFI7,6214,16059,6047,14571
9011573,TXFI7,6225,16070,6077,14609
9012073,TXFI7,6225,16060,6096,14655
9012573,TXFI7,6226,16060,6125,14718
9013073,TXFI7,6250,16097,6143,14750
9013573,TXFI7,6262,16113,6151,14766
9014073,TXFI7,6309,16205,6144,14746
9014573,TXFI7,6321,16224,6157,14762
9015073,TXFI7,6332,16277,6165,14782
9015573,TXFI7,6319,16261,6241,14973
9020073,TXFI7,6320,16259,6316,15204
9020573,TXFI7,6390,16396,6452,15525
9021073,TXFI7,6544,16712,6520,15662
9021573,TXFI7,6597,16831,6578,15818
9022073,TXFI7,6625,16896,6602,15860
9022573,TXFI7,6731,17167,6639,15933
9023073,TXFI7,6794,17283,6663,15982
9023573,TXFI7,6864,17486,6758,16165
9024073,TXFI7,6952,17685,6760,16184
9024573,TXFI7,7048,17919,6817,16331
9025073,TXFI7,7059,17943,6938,16561
9025573,TXFI7,7109,18044,6949,16594
9030073,TXFI7,7245,18390,6952,16588
9030573,TXFI7,7324,18597,7046,16774
9031073,TXFI7,7361,18661,7123,16953
9031573,TXFI7,7426,18798,7167,17038
9032073,TXFI7,7459,18864,7200,17108
9032573,TXFI7,7461,18867,7263,17233
9033073,TXFI7,7480,18935,7303,17302
9033573,TXFI7,7491,18964,7352,17378
9034073,TXFI7,7501,18972,7378,17411
9034573,TXFI7,7507,18982,7403,17472
9035073,TXFI7,7545,19055,7417,17500
9035573,TXFI7,7609,19170,7415,17502
9040073,TXFI7,7841,19897,7461,17507
9040573,TXFI7,7879,20087,7622,17839
9041073,TXFI7,7912,20159,7658,17784
9041573,TXFI7,7933,20213,7713,17915
9042073,TXFI7,7936,20223,7771,18058
9042573,TXFI7,7952,20261,7809,18091
9043073,TXFI7,7955,20260,7859,18223
9043573,TXFI7,8079,20529,7858,18200
9044073,TXFI7,8103,20571,7942,18360
9044573,TXFI7,8155,20690,7953,18410
9045073,TXFI7,8187,20742,7987,18471
9045573,TXFI7,8235,20815,8008,18581
9050073,TXFI7,8245,20815,8049,18651
9050573,TXFI7,8315,21051,8173,18909
9051073,TXFI7,8322,21051,8293,19203
9051573,TXFI7,8426,21254,8316,19254
9052073,TXFI7,8495,21407,8362,19342
9052573,TXFI7,8509,21436,8415,19393
9053073,TXFI7,8602,21591,8416,19390
9053573,TXFI7,8609,21612,8445,19436
9054073,TXFI7,8648,21671,8457,19431
9054573,TXFI7,8710,21926,8480,19532
9055073,TXFI7,8698,21892,8580,19757
9055573,TXFI7,8736,21942,8603,19801
9060073,TXFI7,8749,21971,8631,19865
9060573,TXFI7,8751,21972,8677,19971
9061073,TXFI7,8756,21992,8737,20051
9061573,TXFI7,8824,22140,8727,20035
9062073,TXFI7,8838,22180,8753,20068
9062573,TXFI7,8857,22202,8793,20198
9063073,TXFI7,8850,22187,8859,20367
9063573,TXFI7,8882,22247,8911,20502
9064073,TXFI7,8889,22295,8990,20652
9064573,TXFI7,8966,22425,9024,20715
9065073,TXFI7,9044,22614,9027,20713
9065573,TXFI7,9046,22585,9086,20815
9070073,TXFI7,9075,22616,9114,20841
9070573,TXFI7,9073,22628,9192,21031
9071073,TXFI7,9154,22758,9190,21047
9071573,TXFI7,9186,22823,9202,21025
9072073,TXFI7,9250,22966,9185,21032
9072573,TXFI7,9254,22993,9211,21109
9073073,TXFI7,9244,22976,9257,21212
9073573,TXFI7,9281,23083,9272,21212
9074073,TXFI7,9314,23153,9273,21213
9074573,TXFI7,9328,23171,9283,21224
9075073,TXFI7,9331,23182,9303,21260
9075573,TXFI7,9380,23274,9299,21249
9080073,TXFI7,9404,23334,9311,21263
9080573,TXFI7,9376,23273,9406,21490
9081073,TXFI7,9405,23348,9423,21522
9081573,TXFI7,9402,23345,9449,21588
9082073,TXFI7,9396,23353,9491,21724
9082573,TXFI7,9440,23437,9500,21743
9083073,TXFI7,9492,23542,9486,21702
9083573,TXFI7,9510,23574,9532,21770
9084073,TXFI7,9546,23604,9519,21752
9084573,TXFI7,9562,23671,9534,21778
9085073,TXFI7,9551,23625,9564,21806
9085573,TXFI7,9533,23589,9609,21917
9090073,TXFI7,9605,23751,9591,21878
9090573,TXFI7,9596,23726,9657,22013
9091073,TXFI7,9602,23740,9723,22247
9091573,TXFI7,9696,23929,9750,22370
9092073,TXFI7,9703,23939,9789,22446
9092573,TXFI7,9779,24093,9807,22540
9093073,TXFI7,9767,24066,9874,22673
9093573,TXFI7,9883,24321,9876,22686
9094073,TXFI7,9912,24362,9897,22714
9094573,TXFI7,9884,24301,9943,22799
9095073,TXFI7,9891,24299,10001,23000
9095573,TXFI7,9957,24453,10072,23243
9100073,TXFI7,10005,24514,10133,23427
9100573,TXFI7,10215,24938,10339,24087
9101073,TXFI7,10315,25153,10387,24213
9101573,TXFI7,10449,25582,10442,24426
9102073,TXFI7,10513,25715,10487,24531
9102573,TXFI7,10587,26038,10519,24638
9103073,TXFI7,10627,26032,10535,24653
9103573,TXFI7,10636,26059,10623,24834
9104073,TXFI7,10639,26044,10679,24941
9104573,TXFI7,10690,26140,10729,25055
9105073,TXFI7,10735,26212,10712,25005
9105573,TXFI7,10788,26275,10722,25056
9110073,TXFI7,10795,26284,10758,25132
9110573,TXFI7,10810,26324,10785,25150
9111073,TXFI7,10819,26345,10848,25306
9111573,TXFI7,10846,26377,10892,25421
9112073,TXFI7,10856,26397,10901,25438
9112573,TXFI7,10873,26431,10920,25443
9113073,TXFI7,10924,26521,11006,25722
9113573,TXFI7,10951,26553,11134,26146
9114073,TXFI7,11053,26812,11158,26165
9114573,TXFI7,11078,26864,11220,26351
9115073,TXFI7,11159,27122,11284,26477
9115573,TXFI7,11213,27204,11310,26531
9120073,TXFI7,11277,27335,11313,26534
9120573,TXFI7,11284,27356,11366,26659
9121073,TXFI7,11306,27387,11390,26685
9121573,TXFI7,11352,27478,11392,26697
9122073,TXFI7,11363,27496,11401,26707
9122573,TXFI7,11432,27648,11382,26676
9123073,TXFI7,11481,27762,11384,26680
9123573,TXFI7,11549,27971,11388,26719
9124073,TXFI7,11565,27986,11394,26732
9124573,TXFI7,11573,27985,11416,26750
9125073,TXFI7,11598,28055,11451,26801
9125573,TXFI7,11607,28078,11464,26835
9130073,TXFI7,11689,28266,11470,26833
9130573,TXFI7,11734,28342,11522,26947
9131073,TXFI7,11771,28404,11544,26978
9131573,TXFI7,11738,28339,11655,27289
9132073,TXFI7,11734,28343,11712,27368
9132573,TXFI7,11759,28387,11723,27386
9133073,TXFI7,11781,28413,11747,27469
9133573,TXFI7,11815,28485,11752,27485
9134073,TXFI7,11874,28676,11730,27433
9134573,TXFI7,11883,28686,11756,27492
9135073,TXFI7,11889,28688,11770,27514
9135573,TXFI7,11884,28672,11837,27652
9140073,TXFI7,11903,28709,11829,27643
9140573,TXFI7,11917,28749,11837,27683
9141073,TXFI7,11941,28823,11838,27679
9141573,TXFI7,11977,28880,11829,27657
9142073,TXFI7,12051,29041,11801,27567
9142573,TXFI7,12134,29271,11817,27605
9143073,TXFI7,12162,29322,11844,27686
9143573,TXFI7,12175,29362,11874,27761
9144073,TXFI7,12183,29393,11921,27853
9144573,TXFI7,12192,29405,11937,27868
9145073,TXFI7,12194,29397,11978,27952
9145573,TXFI7,12206,29416,12001,27987
9150073,TXFI7,12311,29660,11985,27961
9150573,TXFI7,12409,30007,12094,28218
9151073,TXFI7,12410,29976,12153,28386
9151573,TXFI7,12492,30118,12181,28433
9152073,TXFI7,12500,30128,12190,28447
9152573,TXFI7,12608,30444,12208,28465
9153073,TXFI7,12762,31051,12371,28893
9153573,TXFI7,12768,31065,12493,29157
9154073,TXFI7,12800,31108,12509,29182
9154573,TXFI7,12805,31126,12564,29333
9155073,TXFI7,12797,31109,12627,29516
9155573,TXFI7,12814,31129,12657,29613
9160073,TXFI7,12838,31173,12678,29650
9160573,TXFI7,12847,31178,12738,29761
9161073,TXFI7,12832,31143,12832,29962
9161573,TXFI7,12884,31258,12848,29969
9162073,TXFI7,12921,31308,12858,30012
9162573,TXFI7,12962,31400,12848,30012
9163073,TXFI7,12975,31424,12882,30072
9163573,TXFI7,13001,31478,12886,30079
9164073,TXFI7,13000,31470,12938,30132
9164573,TXFI7,12991,31493,12954,30197
9165073,TXFI7,12988,31481,12981,30283
9165573,TXFI7,13051,31615,12936,30160
9170073,TXFI7,13127,31751,12908,30102
9170573,TXFI7,13179,31837,12915,30132
9171073,TXFI7,13182,31855,12924,30147
9171573,TXFI7,13191,31879,12952,30307
9172073,TXFI7,13179,31868,12990,30281
9172573,TXFI7,13186,31880,12991,30291
9173073,TXFI7,13208,31932,12993,30310
9173573,TXFI7,13207,31930,13011,30331
9174073,TXFI7,13260,32044,13005,30324
9174573,TXFI7,13254,32042,13015,30350
9175073,TXFI7,13261,32047,13032,30383
9175573,TXFI7,13243,32011,13086,30522
9180073,TXFI7,13221,31966,13163,30672
9180573,TXFI7,13210,31955,13228,30839
9181073,TXFI7,13341,32235,13212,30814
9181573,TXFI7,13409,32303,13204,30812
9182073,TXFI7,13449,32358,13214,30832
9182573,TXFI7,13469,32409,13221,30847
9183073,TXFI7,13459,32393,13262,30920
9183573,TXFI7,13507,32503,13258,30923
9184073,TXFI7,13584,32740,13279,30980
9184573,TXFI7,13569,32715,13348,31128
9185073,TXFI7,13585,32740,13389,31202
9185573,TXFI7,13604,32762,13400,31205
9190073,TXFI7,13612,32783,13412,31218
9190573,TXFI7,13616,32784,13428,31245
9191073,TXFI7,13614,32774,13462,31352
9191573,TXFI7,13611,32773,13478,31358
9192073,TXFI7,13611,32778,13509,31405
9192573,TXFI7,13624,32801,13518,31417
9193073,TXFI7,13647,32880,13532,31482
9193573,TXFI7,13658,32891,13555,31524
9194073,TXFI7,13673,32895,13550,31514
9194573,TXFI7,13681,32900,13569,31549
9195073,TXFI7,13663,32874,13592,31587
9195573,TXFI7,13681,32899,13596,31597
9200073,TXFI7,13650,32826,13678,31805
9200573,TXFI7,13731,32987,13680,31784
9201073,TXFI7,13766,33041,13673,31766
9201573,TXFI7,13815,33111,13669,31759
9202073,TXFI7,13813,33326,13706,31827
9202573,TXFI7,13820,33139,13721,31856
9203073,TXFI7,13844,33203,13722,31847
9203573,TXFI7,13834,33179,13748,31903
9204073,TXFI7,13841,33193,13753,31908
9204573,TXFI7,13848,33198,13767,31937
9205073,TXFI7,13859,33207,13767,31910
9205573,TXFI7,13862,33219,13778,31933
9210073,TXFI7,13872,33235,13778,31928
9210573,TXFI7,13887,33271,13787,31964
9211073,TXFI7,13848,33201,13888,32214
9211573,TXFI7,13864,33235,13892,32202
9212073,TXFI7,13967,33427,14009,32691
9212573,TXFI7,14071,33727,14008,32707
9213073,TXFI7,14127,33887,14096,32926
9213573,TXFI7,14201,34012,14089,32875
9214073,TXFI7,14247,34105,14091,32890
9214573,TXFI7,14264,34157,14093,32895
9215073,TXFI7,14250,34129,14178,33137
9215573,TXFI7,14259,34130,14210,33173
9220073,TXFI7,14329,34268,14180,33089
9220573,TXFI7,14365,34319,14201,33137
9221073,TXFI7,14381,34357,14270,33264
9221573,TXFI7,14368,34334,14367,33473
9222073,TXFI7,14454,34529,14452,33750
9222573,TXFI7,14516,34639,14522,33964
9223073,TXFI7,14621,34837,14538,33955
9223573,TXFI7,14678,34973,14590,34384
9224073,TXFI7,14679,34981,14651,34212
9224573,TXFI7,14785,35185,14669,34240
9225073,TXFI7,14808,35224,14674,34253
9225573,TXFI7,14839,35283,14690,34278
9230073,TXFI7,14854,35306,14741,34404
9230573,TXFI7,15086,35767,15085,35704
9231073,TXFI7,15238,36151,15145,35841
9231573,TXFI7,15302,36294,15338,36351
9232073,TXFI7,15400,36464,15414,36485
9232573,TXFI7,15441,36536,15483,36621
9233073,TXFI7,15515,36672,15501,36643
9233573,TXFI7,15572,36802,15519,36680
9234073,TXFI7,15584,36828,15626,36938
9234573,TXFI7,15672,37016,15730,37280
9235073,TXFI7,15770,37255,15830,37535
9235573,TXFI7,15881,37611,15851,37556
9240073,TXFI7,15964,37774,15932,37845
9240573,TXFI7,16192,38394,16210,38614
9241073,TXFI7,16251,38512,16339,38960
9241573,TXFI7,16377,38818,16434,39211
9242073,TXFI7,16459,38956,16555,39490
9242573,TXFI7,16617,39336,16691,39994
9243073,TXFI7,16722,39544,16824,40460
