INFO_TIME,MATCH_TIME,PROD,ITEM,PRICE,QTY,AMOUNT,MATCH_BUY_CNT,MATCH_SELL_CNT
8450761,8450755,TXFI7,130,10267,12,836,366,431
8450761,8450757,TXFI7,128,10266,1,837,367,432
8450773,8450761,TXFI7,128,10266,3,840,368,433
8450773,8450761,TXFI7,128,10265,3,843,371,434
8450786,8450773,TXFI7,128,10265,1,844,372,435
8450786,8450773,TXFI7,128,10265,2,846,373,436
8450786,8450781,TXFI7,128,10266,1,847,374,437
8450798,8450786,TXFI7,128,10266,1,848,375,438
8450798,8450786,TXFI7,128,10266,1,849,376,439
8450798,8450786,TXFI7,128,10266,1,850,377,440
8450798,8450789,TXFI7,128,10265,1,851,378,441
8450811,8450798,TXFI7,128,10265,1,852,379,442
8450823,8450815,TXFI7,128,10264,1,853,380,443
8450823,8450820,TXFI7,128,10265,1,854,381,444
8450836,8450823,TXFI7,128,10265,1,855,382,445
8450836,8450823,TXFI7,128,10265,1,856,383,446
8450836,8450826,TXFI7,128,10266,1,857,384,447
8450836,8450826,TXFI7,128,10265,1,858,385,448
8450836,8450827,TXFI7,128,10265,1,859,386,449
8450836,8450831,TXFI7,128,10264,1,860,387,450
8450836,8450833,TXFI7,128,10266,1,861,388,451
8450848,8450836,TXFI7,128,10264,1,862,389,452
8450848,8450839,TXFI7,129,10266,9,882,390,464
8450848,8450839,TXFI7,129,10267,11,882,390,464
8450848,8450842,TXFI7,128,10266,1,883,391,465
8450861,8450851,TXFI7,128,10265,3,886,394,466
8450873,8450871,TXFI7,128,10266,1,887,395,467
8450886,8450874,TXFI7,128,10265,2,889,397,468
8450898,8450894,TXFI7,128,10266,1,890,398,469
8450911,8450906,TXFI7,128,10265,4,894,401,470
8450923,8450911,TXFI7,128,10266,2,896,402,472
8450948,8450940,TXFI7,128,10266,1,897,403,473
8450948,8450944,TXFI7,128,10266,3,900,404,474
8450961,8450951,TXFI7,128,10267,2,902,405,476
8450961,8450958,TXFI7,129,10267,8,922,406,488
8450961,8450958,TXFI7,129,10268,12,922,406,488
8450961,8450958,TXFI7,129,10266,1,924,408,489
8450961,8450958,TXFI7,129,10265,1,924,408,489
8450973,8450967,TXFI7,128,10266,1,925,409,490
8450973,8450969,TXFI7,129,10267,2,935,410,494
8450973,8450969,TXFI7,129,10268,8,935,410,494
8450986,8450979,TXFI7,128,10267,1,936,411,495
8450986,8450985,TXFI7,128,10266,1,937,412,496
8450998,8450989,TXFI7,128,10266,1,938,413,497
8450998,8450992,TXFI7,128,10267,1,939,414,498
8451011,8450998,TXFI7,128,10266,1,940,415,499
8451023,8451011,TXFI7,128,10266,1,941,416,500
8451023,8451018,TXFI7,128,10266,1,942,417,501
8451036,8451035,TXFI7,128,10265,1,943,418,502
8451061,8451059,TXFI7,128,10265,1,944,419,503
8451073,8451071,TXFI7,128,10265,1,945,420,504
8451111,8451110,TXFI7,128,10265,1,946,421,505
8451123,8451117,TXFI7,128,10266,1,947,422,506
8451136,8451123,TXFI7,128,10265,4,951,426,507
8451136,8451126,TXFI7,128,10266,1,952,427,508
8451136,8451135,TXFI7,128,10266,1,953,428,509
8451173,8451161,TXFI7,128,10265,1,954,429,510
8451173,8451161,TXFI7,128,10265,1,955,430,511
8451173,8451161,TXFI7,128,10265,1,956,431,512
8451173,8451161,TXFI7,128,10265,2,958,433,513
8451173,8451168,TXFI7,128,10265,1,959,434,514
8451173,8451171,TXFI7,128,10265,1,960,435,515
8451186,8451173,TXFI7,128,10265,1,961,436,516
8451186,8451173,TXFI7,128,10265,2,963,437,517
8451186,8451177,TXFI7,128,10265,1,964,438,518
8451223,8451216,TXFI7,128,10265,1,965,439,519
8451223,8451223,TXFI7,128,10265,1,966,440,520
8451248,8451247,TXFI7,128,10265,1,967,441,521
8451273,8451265,TXFI7,128,10265,1,968,442,522
8451311,8451299,TXFI7,128,10264,1,969,443,523
8451323,8451311,TXFI7,128,10264,2,971,445,524
8451336,8451323,TXFI7,128,10264,4,975,449,525
8451336,8451323,TXFI7,128,10264,1,976,450,526
8451348,8451341,TXFI7,128,10264,1,977,451,527
8451361,8451352,TXFI7,128,10263,15,992,458,528
8451361,8451353,TXFI7,128,10263,7,999,461,529
8451361,8451355,TXFI7,128,10263,1,1000,462,530
8451373,8451361,TXFI7,128,10263,2,1002,463,531
8451411,8451409,TXFI7,128,10262,3,1005,465,532
8451423,8451416,TXFI7,128,10262,6,1011,468,533
8451448,8451442,TXFI7,128,10263,1,1012,469,534
8451473,8451463,TXFI7,128,10262,1,1013,470,535
8451473,8451466,TXFI7,128,10263,10,1023,471,536
8451473,8451472,TXFI7,128,10262,1,1024,472,537
8451486,8451484,TXFI7,128,10262,1,1025,473,538
8451511,8451506,TXFI7,128,10263,1,1026,474,539
8451523,8451511,TXFI7,128,10262,13,1039,480,540
8451523,8451514,TXFI7,128,10261,1,1040,481,541
8451523,8451514,TXFI7,128,10262,1,1041,482,542
8451523,8451517,TXFI7,128,10262,1,1042,483,543
8451523,8451518,TXFI7,128,10262,1,1043,484,544
8451548,8451542,TXFI7,128,10263,1,1044,485,545
8451561,8451552,TXFI7,128,10262,1,1045,486,546
8451573,8451567,TXFI7,128,10263,10,1055,487,549
8451586,8451580,TXFI7,128,10262,1,1056,488,550
8451598,8451593,TXFI7,128,10263,2,1058,489,552
8451611,8451606,TXFI7,128,10262,2,1060,491,553
8451648,8451636,TXFI7,128,10263,1,1061,492,554
8451661,8451660,TXFI7,128,10262,2,1063,494,555
8451673,8451669,TXFI7,128,10263,2,1065,495,557
8451761,8451757,TXFI7,128,10262,1,1066,496,558
8451798,8451792,TXFI7,128,10262,1,1067,497,559
8451798,8451793,TXFI7,128,10263,1,1068,498,560
8451798,8451798,TXFI7,128,10262,1,1069,499,561
8451811,8451807,TXFI7,128,10262,2,1071,500,562
8451811,8451810,TXFI7,128,10262,1,1072,501,563
8451823,8451811,TXFI7,128,10262,3,1075,504,564
8451873,8451870,TXFI7,128,10262,9,1084,505,569
8451898,8451888,TXFI7,129,10263,4,1094,506,577
8451898,8451888,TXFI7,129,10264,6,1094,506,577
8451898,8451888,TXFI7,128,10264,1,1095,507,578
8451911,8451905,TXFI7,129,10262,8,1115,521,579
8451911,8451905,TXFI7,129,10261,12,1115,521,579
8451923,8451911,TXFI7,128,10262,1,1116,522,580
8451923,8451920,TXFI7,129,10262,2,1119,525,581
8451923,8451920,TXFI7,129,10261,1,1119,525,581
8451948,8451945,TXFI7,128,10261,2,1121,526,582
8452011,8452000,TXFI7,128,10261,1,1122,527,583
8452023,8452022,TXFI7,128,10262,1,1123,528,584
8452036,8452028,TXFI7,128,10261,5,1128,529,585
8452061,8452049,TXFI7,128,10262,1,1129,530,586
8452086,8452079,TXFI7,128,10262,1,1130,531,587
8452098,8452092,TXFI7,128,10262,1,1131,532,588
8452111,8452108,TXFI7,128,10262,8,1139,533,592
8452173,8452164,TXFI7,128,10263,1,1140,534,593
8452186,8452173,TXFI7,128,10262,1,1141,535,594
8452186,8452173,TXFI7,128,10262,1,1142,536,595
8452186,8452175,TXFI7,128,10262,1,1143,537,596
8452211,8452201,TXFI7,128,10261,11,1154,542,597
8452211,8452208,TXFI7,128,10262,6,1160,543,602
8452223,8452211,TXFI7,128,10261,1,1161,544,603
8452223,8452214,TXFI7,128,10261,1,1162,545,604
8452223,8452219,TXFI7,128,10261,1,1163,546,605
8452298,8452290,TXFI7,128,10261,1,1164,547,606
8452323,8452313,TXFI7,128,10261,8,1172,548,610
8452323,8452314,TXFI7,128,10260,1,1173,549,611
8452361,8452352,TXFI7,128,10261,1,1174,550,612
8452361,8452354,TXFI7,128,10261,1,1175,551,613
8452373,8452368,TXFI7,128,10260,2,1177,552,614
8452386,8452379,TXFI7,128,10261,3,1180,553,616
8452386,8452380,TXFI7,128,10260,17,1197,557,617
8452386,8452383,TXFI7,128,10261,1,1198,558,618
8452398,8452386,TXFI7,128,10260,1,1199,559,619
8452411,8452402,TXFI7,128,10260,2,1201,560,620
8452423,8452417,TXFI7,128,10259,2,1203,562,621
8452473,8452461,TXFI7,128,10260,2,1205,563,622
8452473,8452466,TXFI7,128,10261,1,1206,564,623
8452473,8452467,TXFI7,128,10260,1,1207,565,624
8452748,8452736,TXFI7,128,10259,1,1221,576,634
8452786,8452775,TXFI7,128,10259,2,1223,578,635
8452786,8452780,TXFI7,128,10260,1,1224,579,636
8452786,8452781,TXFI7,128,10260,2,1226,580,637
8452811,8452801,TXFI7,128,10259,3,1229,582,638
8452811,8452804,TXFI7,128,10259,1,1230,583,639
8452823,8452811,TXFI7,128,10259,2,1232,584,640
8452823,8452811,TXFI7,128,10259,2,1234,586,641
8452836,8452827,TXFI7,128,10259,1,1235,587,642
8452886,8452877,TXFI7,128,10259,1,1236,588,643
8452911,8452909,TXFI7,128,10259,1,1237,589,644
8452911,8452910,TXFI7,128,10259,1,1238,590,645
8452961,8452955,TXFI7,128,10258,1,1239,591,646
8453011,8452998,TXFI7,128,10258,26,1265,603,647
8453048,8453044,TXFI7,128,10258,1,1266,604,648
8453061,8453050,TXFI7,128,10257,3,1269,605,649
8453061,8453054,TXFI7,128,10258,1,1270,606,650
8453111,8453099,TXFI7,128,10257,1,1271,607,651
8453123,8453119,TXFI7,128,10258,6,1277,608,653
8453136,8453128,TXFI7,128,10258,1,1278,609,654
8453173,8453162,TXFI7,128,10257,1,1279,610,655
8453223,8453214,TXFI7,128,10257,2,1281,611,656
8453223,8453218,TXFI7,128,10257,1,1282,612,657
8453223,8453218,TXFI7,128,10257,2,1284,613,658
8453223,8453219,TXFI7,128,10258,1,1285,614,659
8453236,8453231,TXFI7,128,10257,1,1286,615,660
8453261,8453259,TXFI7,128,10257,2,1288,617,661
8453336,8453333,TXFI7,128,10257,1,1289,618,662
8453373,8453367,TXFI7,128,10257,1,1290,619,663
8453373,8453368,TXFI7,128,10258,1,1291,620,664
8453373,8453372,TXFI7,128,10257,1,1292,621,665
8453398,8453390,TXFI7,128,10257,1,1293,622,666
8453411,8453398,TXFI7,128,10257,1,1294,623,667
8453423,8453412,TXFI7,128,10257,1,1295,624,668
8453436,8453427,TXFI7,128,10257,1,1296,625,669
8453436,8453429,TXFI7,128,10257,1,1297,626,670
8453473,8453470,TXFI7,128,10257,1,1298,627,671
8453486,8453474,TXFI7,128,10257,1,1299,628,672
8453498,8453487,TXFI7,128,10257,1,1300,629,673
8453498,8453495,TXFI7,128,10258,1,1301,630,674
8453511,8453499,TXFI7,128,10257,1,1302,631,675
8453511,8453507,TXFI7,128,10258,8,1310,632,679
8453523,8453511,TXFI7,128,10257,14,1324,643,680
8453536,8453527,TXFI7,128,10257,1,1325,644,681
8453561,8453553,TXFI7,128,10258,1,1326,645,682
8453586,8453584,TXFI7,128,10257,5,1331,646,683
8453611,8453600,TXFI7,128,10257,1,1332,647,684
8453623,8453613,TXFI7,128,10258,1,1333,648,685
8453648,8453648,TXFI7,128,10257,1,1334,649,686
8453686,8453685,TXFI7,128,10258,3,1337,650,687
8453698,8453688,TXFI7,128,10258,1,1338,651,688
8453723,8453715,TXFI7,128,10258,1,1339,652,689
8453748,8453738,TXFI7,128,10257,1,1340,653,690
8453798,8453788,TXFI7,128,10257,1,1341,654,691
8453798,8453798,TXFI7,128,10257,1,1342,655,692
8453861,8453854,TXFI7,128,10257,3,1345,657,693
8453873,8453866,TXFI7,128,10257,1,1346,658,694
8453898,8453886,TXFI7,128,10258,1,1347,659,695
8453898,8453893,TXFI7,128,10257,1,1348,660,696
8453911,8453907,TXFI7,128,10257,1,1349,661,697
8453923,8453914,TXFI7,128,10257,1,1350,662,698
8453923,8453918,TXFI7,128,10256,5,1355,666,699
8453923,8453919,TXFI7,128,10257,1,1356,667,700
8453923,8453919,TXFI7,128,10256,1,1357,668,701
8453936,8453935,TXFI7,128,10257,1,1358,669,702
8453998,8453991,TXFI7,128,10257,1,1359,670,703
8454023,8454023,TXFI7,128,10256,1,1360,671,704
8454036,8454026,TXFI7,128,10256,9,1369,674,705
8454061,8454052,TXFI7,128,10257,1,1370,675,706
8454061,8454058,TXFI7,128,10257,6,1376,676,708
8454073,8454070,TXFI7,128,10256,2,1378,677,709
8454086,8454079,TXFI7,128,10257,8,1386,678,714
8454098,8454093,TXFI7,128,10257,1,1387,679,715
8454136,8454123,TXFI7,128,10257,2,1389,680,717
8454136,8454124,TXFI7,128,10257,1,1390,681,718
8454136,8454135,TXFI7,128,10256,2,1392,683,719
8454148,8454141,TXFI7,128,10257,1,1393,684,720
8454161,8454152,TXFI7,128,10257,1,1394,685,721
8454186,8454184,TXFI7,128,10256,1,1395,686,722
8454198,8454191,TXFI7,128,10257,1,1396,687,723
8454236,8454224,TXFI7,128,10256,1,1397,688,724
8454286,8454275,TXFI7,128,10257,1,1398,689,725
8454311,8454309,TXFI7,128,10257,2,1400,690,726
8454323,8454311,TXFI7,128,10257,2,1402,691,727
8454336,8454327,TXFI7,128,10258,1,1403,692,728
8454373,8454373,TXFI7,128,10258,1,1404,693,729
8454386,8454375,TXFI7,128,10257,1,1405,694,730
8454398,8454394,TXFI7,128,10258,1,1406,695,731
8454411,8454403,TXFI7,128,10257,2,1408,697,732
8454411,8454406,TXFI7,128,10257,2,1410,698,733
8454423,8454422,TXFI7,130,10257,9,1449,724,734
8454423,8454422,TXFI7,130,10256,26,1449,724,734
8454423,8454422,TXFI7,130,10255,4,1449,724,734
8454436,8454423,TXFI7,128,10256,1,1450,725,735
8454448,8454444,TXFI7,128,10257,1,1451,726,736
8454448,8454448,TXFI7,128,10257,5,1456,727,740
8454461,8454455,TXFI7,128,10257,1,1457,728,741
8454473,8454461,TXFI7,128,10257,1,1458,729,742
8454486,8454479,TXFI7,128,10257,1,1459,730,743
8454498,8454490,TXFI7,128,10257,1,1460,731,744
8454523,8454517,TXFI7,128,10257,5,1465,735,745
8454548,8454536,TXFI7,128,10257,1,1466,736,746
8454561,8454553,TXFI7,128,10257,2,1468,737,747
8454586,8454580,TXFI7,128,10257,1,1469,738,748
8454586,8454580,TXFI7,128,10257,1,1470,739,749
8454611,8454610,TXFI7,128,10257,1,1471,740,750
8454673,8454664,TXFI7,128,10258,1,1472,741,751
8454698,8454696,TXFI7,128,10257,1,1473,742,752
8454786,8454781,TXFI7,128,10257,1,1474,743,753
8454823,8454816,TXFI7,128,10257,1,1475,744,754
8454836,8454831,TXFI7,128,10258,2,1477,745,755
8454873,8454864,TXFI7,128,10257,1,1478,746,756
8454886,8454876,TXFI7,128,10257,2,1480,747,757
8454898,8454886,TXFI7,128,10257,2,1482,748,758
8454923,8454911,TXFI7,128,10257,1,1483,749,759
8454923,8454921,TXFI7,128,10257,1,1484,750,760
8454923,8454922,TXFI7,128,10257,5,1489,755,761
8454961,8454960,TXFI7,128,10256,2,1491,756,762
8454986,8454981,TXFI7,128,10257,1,1492,757,763
8455011,8455006,TXFI7,128,10257,1,1493,758,764
8455023,8455011,TXFI7,128,10256,10,1503,762,765
8455073,8455070,TXFI7,128,10257,3,1506,763,767
8455073,8455073,TXFI7,128,10256,1,1507,764,768
8455086,8455080,TXFI7,128,10257,2,1509,765,769
8455123,8455118,TXFI7,128,10256,1,1510,766,770
8455148,8455145,TXFI7,128,10257,1,1511,767,771
8455223,8455218,TXFI7,128,10257,7,1518,768,774
8455223,8455221,TXFI7,128,10256,2,1520,769,775
8455261,8455256,TXFI7,128,10256,1,1521,770,776
8455473,8455461,TXFI7,128,10256,1,1522,771,777
8455511,8455500,TXFI7,128,10256,1,1523,772,778
8455511,8455504,TXFI7,128,10256,5,1528,777,779
8455561,8455560,TXFI7,128,10256,2,1530,779,780
8455586,8455576,TXFI7,128,10256,1,1531,780,781
8455586,8455585,TXFI7,128,10256,3,1534,783,782
8455623,8455618,TXFI7,128,10257,2,1536,784,784
8455623,8455622,TXFI7,128,10257,1,1537,785,785
8455661,8455654,TXFI7,128,10256,8,1545,790,786
8455698,8455688,TXFI7,128,10256,1,1546,791,787
8455723,8455718,TXFI7,128,10256,10,1556,792,788
8455748,8455746,TXFI7,128,10256,1,1557,793,789
8455761,8455759,TXFI7,128,10255,1,1558,794,790
8455773,8455766,TXFI7,128,10256,1,1559,795,791
8455798,8455796,TXFI7,128,10255,5,1564,796,792
8455811,8455803,TXFI7,128,10256,5,1569,797,793
8455936,8455925,TXFI7,128,10255,2,1571,798,794
8455936,8455929,TXFI7,128,10255,3,1574,801,795
8460011,8460000,TXFI7,128,10255,2,1576,802,796
8460011,8460004,TXFI7,128,10256,2,1578,803,797
8460011,8460004,TXFI7,128,10255,1,1579,804,798
8460011,8460009,TXFI7,128,10256,1,1580,805,799
8460011,8460010,TXFI7,128,10255,2,1582,807,801
8460023,8460011,TXFI7,128,10255,2,1584,808,802
8460023,8460013,TXFI7,128,10255,1,1585,809,803
8460023,8460013,TXFI7,128,10255,1,1586,810,804
8460023,8460013,TXFI7,128,10255,1,1587,811,805
8460023,8460014,TXFI7,128,10255,1,1588,812,806
8460023,8460014,TXFI7,128,10256,1,1589,813,807
8460023,8460014,TXFI7,128,10255,1,1590,814,808
8460023,8460014,TXFI7,128,10255,1,1591,815,809
8460036,8460029,TXFI7,128,10255,1,1592,816,810
8460036,8460030,TXFI7,128,10255,1,1593,817,811
8460036,8460034,TXFI7,128,10255,1,1594,818,812
8460048,8460044,TXFI7,128,10255,3,1597,819,813
8460048,8460044,TXFI7,128,10255,1,1598,820,814
8460048,8460045,TXFI7,128,10254,1,1599,821,815
8460048,8460047,TXFI7,128,10255,1,1600,822,816
8460061,8460050,TXFI7,128,10255,1,1601,823,817
8460061,8460053,TXFI7,128,10255,1,1602,824,818
