INFO_TIME,MATCH_TIME,PROD,ITEM,PRICE,QTY,AMOUNT,MATCH_BUY_CNT,MATCH_SELL_CNT
8450001,8450000,TXFI7,128,10230,789,789,335,293
8450004,8450002,TXFI7,128,10230,2,810,347,303
8450004,8450003,TXFI7,128,10231,5,815,348,305
8450006,8450004,TXFI7,128,10231,2,817,349,307
8450006,8450004,TXFI7,128,10231,2,819,350,309
8450014,8450011,TXFI7,128,10230,1,820,351,310
8450014,8450012,TXFI7,131,10230,5,870,391,311
8450014,8450012,TXFI7,131,10229,13,870,391,311
8450014,8450012,TXFI7,131,10228,13,870,391,311
8450014,8450012,TXFI7,131,10227,19,870,391,311
8450014,8450012,TXFI7,129,10227,2,920,413,312
8450014,8450012,TXFI7,129,10226,48,920,413,312
8450014,8450014,TXFI7,128,10228,1,921,414,313
8450014,8450014,TXFI7,128,10227,1,922,415,314
8450014,8450014,TXFI7,129,10227,2,927,418,315
8450014,8450014,TXFI7,129,10226,3,927,418,315
8450026,8450014,TXFI7,128,10227,1,928,419,316
8450026,8450014,TXFI7,128,10227,1,929,420,317
8450026,8450015,TXFI7,128,10227,1,930,421,318
8450026,8450017,TXFI7,128,10227,1,931,422,319
8450026,8450019,TXFI7,128,10227,1,932,423,320
8450026,8450020,TXFI7,128,10227,6,938,428,321
8450026,8450021,TXFI7,128,10227,1,939,429,322
8450026,8450023,TXFI7,128,10227,1,940,430,323
8450026,8450025,TXFI7,128,10226,1,941,431,324
8450026,8450025,TXFI7,128,10226,1,942,432,325
8450039,8450026,TXFI7,128,10228,1,943,433,326
8450039,8450026,TXFI7,128,10227,1,944,434,327
8450039,8450027,TXFI7,129,10227,1,947,435,329
8450039,8450027,TXFI7,129,10228,2,947,435,329
8450039,8450030,TXFI7,129,10226,8,957,443,330
8450039,8450030,TXFI7,129,10225,2,957,443,330
8450039,8450031,TXFI7,128,10225,1,958,444,331
8450039,8450031,TXFI7,128,10225,2,960,446,332
8450039,8450031,TXFI7,128,10225,10,970,452,333
8450039,8450033,TXFI7,128,10225,3,973,455,334
8450039,8450034,TXFI7,128,10227,1,974,456,335
8450039,8450034,TXFI7,128,10228,1,975,457,336
8450039,8450035,TXFI7,128,10228,1,976,458,337
8450039,8450036,TXFI7,129,10226,1,978,460,338
8450039,8450036,TXFI7,129,10225,1,978,460,338
8450039,8450037,TXFI7,128,10225,1,979,461,339
8450039,8450038,TXFI7,128,10227,1,980,462,340
8450039,8450038,TXFI7,129,10226,4,985,465,341
8450039,8450038,TXFI7,129,10225,1,985,465,341
8450039,8450038,TXFI7,128,10226,1,986,466,342
8450039,8450038,TXFI7,129,10226,1,988,468,343
8450039,8450038,TXFI7,129,10225,1,988,468,343
8450039,8450038,TXFI7,128,10226,1,989,469,344
8450039,8450039,TXFI7,128,10226,1,990,470,345
8450051,8450039,TXFI7,129,10226,1,1001,474,346
8450051,8450039,TXFI7,129,10225,10,1001,474,346
8450051,8450039,TXFI7,128,10226,1,1002,475,347
8450051,8450039,TXFI7,128,10225,5,1007,478,348
8450051,8450039,TXFI7,128,10226,1,1008,479,349
8450051,8450039,TXFI7,128,10226,1,1009,480,350
8450051,8450039,TXFI7,128,10226,1,1010,481,351
8450051,8450039,TXFI7,128,10226,1,1011,482,352
8450051,8450039,TXFI7,128,10226,1,1012,483,353
8450051,8450039,TXFI7,128,10226,1,1013,484,354
8450051,8450039,TXFI7,128,10226,1,1014,485,355
8450051,8450039,TXFI7,128,10226,1,1015,486,356
8450051,8450040,TXFI7,128,10225,1,1016,487,357
8450051,8450040,TXFI7,128,10225,1,1017,488,358
8450051,8450040,TXFI7,128,10225,1,1018,489,359
8450051,8450041,TXFI7,128,10225,2,1020,490,360
8450051,8450041,TXFI7,128,10225,2,1022,491,361
8450051,8450042,TXFI7,128,10225,1,1023,492,362
8450051,8450042,TXFI7,128,10225,2,1025,493,363
8450051,8450042,TXFI7,128,10226,2,1027,494,364
8450051,8450043,TXFI7,129,10226,1,1029,495,366
8450051,8450043,TXFI7,129,10227,1,1029,495,366
8450051,8450043,TXFI7,128,10227,3,1032,496,369
8450051,8450044,TXFI7,129,10226,1,1038,499,370
8450051,8450044,TXFI7,129,10225,5,1038,499,370
8450051,8450044,TXFI7,128,10225,3,1041,500,371
8450051,8450045,TXFI7,128,10225,1,1042,501,372
8450051,8450045,TXFI7,128,10227,1,1043,502,373
8450051,8450045,TXFI7,129,10227,7,1053,503,381
8450051,8450045,TXFI7,129,10228,3,1053,503,381
8450051,8450045,TXFI7,129,10227,1,1059,504,386
8450051,8450045,TXFI7,129,10228,5,1059,504,386
8450051,8450046,TXFI7,128,10226,2,1061,506,387
8450051,8450046,TXFI7,128,10225,2,1063,507,388
8450051,8450047,TXFI7,128,10225,1,1064,508,389
8450051,8450047,TXFI7,128,10225,5,1069,510,390
8450051,8450048,TXFI7,128,10225,1,1070,511,391
8450051,8450049,TXFI7,128,10227,5,1075,512,394
8450051,8450051,TXFI7,128,10226,1,1076,513,395
8450051,8450051,TXFI7,128,10226,3,1079,514,396
8450064,8450051,TXFI7,128,10226,1,1080,515,397
8450064,8450051,TXFI7,129,10227,1,1082,516,399
8450064,8450051,TXFI7,129,10228,1,1082,516,399
8450064,8450052,TXFI7,128,10226,1,1083,517,400
8450064,8450052,TXFI7,128,10226,2,1085,519,401
8450064,8450052,TXFI7,128,10227,1,1086,520,402
8450064,8450053,TXFI7,128,10226,1,1087,521,403
8450064,8450054,TXFI7,128,10226,1,1088,522,404
8450064,8450054,TXFI7,128,10225,1,1089,523,405
8450064,8450055,TXFI7,128,10225,5,1094,524,406
8450064,8450056,TXFI7,128,10225,3,1097,526,407
8450064,8450056,TXFI7,129,10226,1,1099,527,409
8450064,8450056,TXFI7,129,10227,1,1099,527,409
8450064,8450057,TXFI7,129,10226,1,1103,529,410
8450064,8450057,TXFI7,129,10225,3,1103,529,410
8450064,8450058,TXFI7,128,10227,1,1104,530,411
8450064,8450061,TXFI7,128,10226,2,1106,531,413
8450064,8450061,TXFI7,128,10225,1,1107,532,414
8450064,8450061,TXFI7,128,10225,2,1109,534,415
8450064,8450063,TXFI7,128,10225,4,1113,535,416
8450064,8450063,TXFI7,128,10225,3,1116,537,417
8450064,8450063,TXFI7,128,10225,2,1118,538,418
8450064,8450063,TXFI7,128,10225,4,1122,539,419
8450064,8450063,TXFI7,128,10225,4,1126,541,420
8450064,8450063,TXFI7,128,10225,7,1133,544,421
8450076,8450064,TXFI7,128,10225,1,1134,545,422
8450076,8450064,TXFI7,128,10225,11,1145,546,425
8450076,8450065,TXFI7,128,10224,2,1147,548,426
8450076,8450066,TXFI7,128,10224,2,1149,549,427
8450076,8450068,TXFI7,128,10224,1,1150,550,428
8450076,8450069,TXFI7,128,10225,1,1151,551,429
8450076,8450070,TXFI7,128,10224,1,1152,552,430
8450076,8450073,TXFI7,128,10224,9,1161,555,431
8450076,8450073,TXFI7,128,10224,5,1166,558,432
8450076,8450075,TXFI7,128,10224,1,1167,559,433
8450076,8450076,TXFI7,128,10224,5,1172,560,434
8450089,8450076,TXFI7,128,10224,8,1180,564,435
8450089,8450076,TXFI7,128,10223,1,1181,565,436
8450089,8450077,TXFI7,128,10225,14,1195,566,438
8450089,8450078,TXFI7,128,10223,17,1212,578,439
8450089,8450080,TXFI7,128,10223,2,1214,580,440
8450089,8450080,TXFI7,128,10223,4,1218,583,441
8450089,8450081,TXFI7,128,10225,1,1219,584,442
8450089,8450081,TXFI7,128,10225,3,1222,585,444
8450089,8450081,TXFI7,128,10225,1,1223,586,445
8450089,8450081,TXFI7,129,10223,5,1232,595,446
8450089,8450081,TXFI7,129,10222,4,1232,595,446
8450089,8450081,TXFI7,128,10222,2,1234,596,447
8450089,8450082,TXFI7,128,10222,2,1236,597,448
8450089,8450084,TXFI7,128,10222,5,1241,600,449
8450089,8450085,TXFI7,128,10222,5,1246,603,450
8450089,8450086,TXFI7,128,10225,3,1249,604,451
8450089,8450086,TXFI7,128,10222,2,1251,605,452
8450089,8450086,TXFI7,128,10222,4,1255,608,453
8450089,8450086,TXFI7,128,10225,5,1260,609,457
8450089,8450088,TXFI7,129,10224,1,1262,611,458
8450089,8450088,TXFI7,129,10223,1,1262,611,458
8450101,8450089,TXFI7,128,10225,5,1267,612,462
8450101,8450090,TXFI7,128,10222,1,1268,613,463
8450101,8450091,TXFI7,130,10223,3,1276,619,464
8450101,8450091,TXFI7,130,10222,4,1276,619,464
8450101,8450091,TXFI7,130,10221,1,1276,619,464
8450101,8450092,TXFI7,128,10221,4,1280,622,465
8450101,8450094,TXFI7,128,10221,2,1282,624,466
8450101,8450095,TXFI7,131,10223,1,1293,625,477
8450101,8450095,TXFI7,131,10224,1,1293,625,477
8450101,8450095,TXFI7,131,10225,5,1293,625,477
8450101,8450095,TXFI7,131,10226,4,1293,625,477
8450101,8450096,TXFI7,128,10224,2,1295,627,478
8450101,8450096,TXFI7,128,10223,1,1296,628,479
8450101,8450096,TXFI7,128,10225,2,1298,629,481
8450101,8450096,TXFI7,130,10224,1,1302,633,482
8450101,8450096,TXFI7,130,10222,2,1302,633,482
8450101,8450096,TXFI7,130,10221,1,1302,633,482
8450101,8450097,TXFI7,130,10225,2,1309,634,489
8450101,8450097,TXFI7,130,10226,3,1309,634,489
8450101,8450097,TXFI7,130,10227,2,1309,634,489
8450101,8450097,TXFI7,129,10222,1,1314,636,490
8450101,8450097,TXFI7,129,10221,4,1314,636,490
8450101,8450097,TXFI7,128,10223,1,1315,637,491
8450101,8450097,TXFI7,128,10224,1,1316,638,492
8450101,8450097,TXFI7,128,10225,1,1317,639,493
8450101,8450098,TXFI7,128,10224,1,1318,640,494
8450101,8450098,TXFI7,130,10224,2,1323,645,495
8450101,8450098,TXFI7,130,10222,2,1323,645,495
8450101,8450098,TXFI7,130,10221,1,1323,645,495
8450101,8450099,TXFI7,128,10223,1,1324,646,496
8450101,8450099,TXFI7,128,10224,1,1325,647,497
8450101,8450100,TXFI7,129,10222,2,1340,650,498
8450101,8450100,TXFI7,129,10221,13,1340,650,498
8450101,8450100,TXFI7,128,10221,4,1344,652,499
8450101,8450100,TXFI7,130,10223,1,1348,653,503
8450101,8450100,TXFI7,130,10224,1,1348,653,503
8450101,8450100,TXFI7,130,10225,2,1348,653,503
8450114,8450101,TXFI7,128,10224,1,1349,654,504
8450114,8450102,TXFI7,128,10224,1,1350,655,505
8450114,8450102,TXFI7,128,10224,1,1351,656,506
8450114,8450103,TXFI7,131,10224,1,1366,667,507
8450114,8450103,TXFI7,131,10223,4,1366,667,507
8450114,8450103,TXFI7,131,10222,3,1366,667,507
8450114,8450103,TXFI7,131,10221,7,1366,667,507
8450114,8450103,TXFI7,128,10221,2,1368,669,508
8450114,8450103,TXFI7,128,10223,1,1369,670,509
8450114,8450103,TXFI7,128,10222,1,1370,671,510
8450114,8450103,TXFI7,128,10221,1,1371,672,511
8450114,8450104,TXFI7,128,10221,4,1375,675,512
8450114,8450104,TXFI7,129,10223,1,1377,676,514
8450114,8450104,TXFI7,129,10224,1,1377,676,514
8450114,8450104,TXFI7,129,10224,2,1382,677,518
8450114,8450104,TXFI7,129,10225,3,1382,677,518
8450114,8450105,TXFI7,128,10224,1,1383,678,519
8450114,8450105,TXFI7,129,10224,1,1385,679,521
8450114,8450105,TXFI7,129,10225,1,1385,679,521
8450114,8450107,TXFI7,128,10222,1,1386,680,522
8450114,8450107,TXFI7,129,10222,1,1388,682,523
8450114,8450107,TXFI7,129,10221,1,1388,682,523
8450114,8450108,TXFI7,129,10223,1,1390,683,525
8450114,8450108,TXFI7,129,10224,1,1390,683,525
8450114,8450108,TXFI7,128,10221,10,1400,686,526
8450114,8450108,TXFI7,129,10222,1,1402,688,527
8450114,8450108,TXFI7,129,10221,1,1402,688,527
8450114,8450108,TXFI7,129,10222,1,1406,691,528
8450114,8450108,TXFI7,129,10221,3,1406,691,528
8450114,8450108,TXFI7,128,10221,1,1407,692,529
8450114,8450109,TXFI7,128,10223,2,1409,693,531
8450114,8450109,TXFI7,128,10224,1,1410,694,532
8450114,8450110,TXFI7,128,10225,1,1411,695,533
8450114,8450112,TXFI7,128,10224,5,1416,697,534
8450114,8450113,TXFI7,128,10224,1,1417,698,535
8450114,8450114,TXFI7,128,10222,1,1418,699,536
8450126,8450114,TXFI7,128,10222,1,1419,700,537
8450126,8450115,TXFI7,128,10222,2,1421,702,538
8450126,8450115,TXFI7,128,10221,1,1422,703,539
8450126,8450116,TXFI7,128,10221,1,1423,704,540
8450126,8450116,TXFI7,129,10223,1,1425,705,542
8450126,8450116,TXFI7,129,10224,1,1425,705,542
8450126,8450116,TXFI7,128,10223,1,1426,706,543
8450126,8450117,TXFI7,128,10223,1,1427,707,544
8450126,8450118,TXFI7,128,10223,1,1428,708,545
8450126,8450120,TXFI7,130,10222,1,1433,713,546
8450126,8450120,TXFI7,130,10221,1,1433,713,546
8450126,8450120,TXFI7,130,10220,3,1433,713,546
8450126,8450121,TXFI7,128,10220,1,1434,714,547
8450126,8450122,TXFI7,128,10220,1,1435,715,548
8450126,8450122,TXFI7,128,10220,1,1436,716,549
8450126,8450125,TXFI7,129,10223,2,1439,717,552
8450126,8450125,TXFI7,129,10224,1,1439,717,552
8450126,8450125,TXFI7,129,10222,3,1443,719,553
8450126,8450125,TXFI7,129,10220,1,1443,719,553
8450126,8450125,TXFI7,128,10222,1,1444,720,554
8450126,8450126,TXFI7,128,10223,1,1445,721,555
8450139,8450126,TXFI7,128,10222,1,1446,722,556
8450139,8450127,TXFI7,128,10223,1,1447,723,557
8450139,8450127,TXFI7,128,10223,1,1448,724,558
8450139,8450127,TXFI7,128,10223,2,1450,725,560
8450139,8450127,TXFI7,128,10222,1,1451,726,561
8450139,8450128,TXFI7,128,10222,1,1452,727,562
8450139,8450128,TXFI7,129,10223,2,1455,728,565
8450139,8450128,TXFI7,129,10224,1,1455,728,565
8450139,8450129,TXFI7,128,10222,1,1456,729,566
8450139,8450130,TXFI7,130,10222,4,1464,736,567
8450139,8450130,TXFI7,130,10221,1,1464,736,567
8450139,8450130,TXFI7,130,10220,3,1464,736,567
8450139,8450130,TXFI7,128,10220,1,1465,737,568
8450139,8450130,TXFI7,128,10220,1,1466,738,569
8450139,8450131,TXFI7,128,10220,4,1470,740,570
8450139,8450135,TXFI7,128,10221,1,1471,741,571
8450139,8450135,TXFI7,128,10223,1,1472,742,572
8450139,8450136,TXFI7,128,10222,1,1473,743,573
8450139,8450136,TXFI7,128,10220,2,1475,745,574
8450139,8450137,TXFI7,129,10223,2,1478,746,577
8450139,8450137,TXFI7,129,10224,1,1478,746,577
8450139,8450137,TXFI7,128,10220,1,1479,747,578
8450139,8450137,TXFI7,128,10224,2,1481,748,580
8450139,8450139,TXFI7,128,10222,1,1482,749,581
8450139,8450139,TXFI7,128,10224,2,1484,750,582
8450139,8450139,TXFI7,128,10224,1,1485,751,583
8450151,8450139,TXFI7,128,10222,7,1492,753,584
8450151,8450139,TXFI7,129,10223,2,1497,754,589
8450151,8450139,TXFI7,129,10224,3,1497,754,589
8450151,8450140,TXFI7,128,10222,2,1499,756,590
8450151,8450141,TXFI7,128,10222,2,1501,758,591
8450151,8450141,TXFI7,128,10222,1,1502,759,592
8450151,8450141,TXFI7,128,10222,1,1503,760,593
8450151,8450143,TXFI7,128,10223,1,1504,761,594
8450151,8450143,TXFI7,129,10223,4,1514,762,602
8450151,8450143,TXFI7,129,10224,6,1514,762,602
8450151,8450143,TXFI7,128,10224,2,1516,763,604
8450151,8450143,TXFI7,128,10222,1,1517,764,605
8450151,8450143,TXFI7,128,10222,1,1518,765,606
8450151,8450143,TXFI7,128,10222,4,1522,767,607
8450151,8450144,TXFI7,128,10223,1,1523,768,608
8450151,8450145,TXFI7,128,10224,2,1525,769,610
8450151,8450145,TXFI7,128,10224,4,1529,770,612
8450151,8450145,TXFI7,128,10222,1,1530,771,613
8450151,8450146,TXFI7,128,10224,1,1531,772,614
8450151,8450147,TXFI7,128,10224,2,1533,773,616
8450151,8450147,TXFI7,129,10224,2,1538,774,621
8450151,8450147,TXFI7,129,10225,3,1538,774,621
8450151,8450147,TXFI7,128,10224,1,1539,775,622
8450151,8450147,TXFI7,129,10224,1,1541,776,624
8450151,8450147,TXFI7,129,10225,1,1541,776,624
8450151,8450148,TXFI7,128,10223,1,1542,777,625
8450151,8450149,TXFI7,128,10224,1,1543,778,626
8450151,8450149,TXFI7,128,10223,1,1544,779,627
8450164,8450152,TXFI7,128,10224,3,1547,780,630
8450164,8450153,TXFI7,128,10225,2,1549,781,632
8450164,8450154,TXFI7,129,10224,4,1557,787,633
8450164,8450154,TXFI7,129,10223,4,1557,787,633
8450164,8450155,TXFI7,128,10225,2,1559,788,635
8450164,8450155,TXFI7,128,10225,1,1560,789,636
8450164,8450156,TXFI7,129,10224,1,1562,791,637
8450164,8450156,TXFI7,129,10223,1,1562,791,637
8450164,8450156,TXFI7,129,10225,1,1564,792,639
8450164,8450156,TXFI7,129,10226,1,1564,792,639
8450164,8450157,TXFI7,128,10224,1,1565,793,640
8450164,8450157,TXFI7,128,10225,1,1566,794,641
8450164,8450158,TXFI7,129,10224,2,1571,798,642
8450164,8450158,TXFI7,129,10223,3,1571,798,642
8450164,8450158,TXFI7,129,10225,1,1574,799,644
8450164,8450158,TXFI7,129,10226,2,1574,799,644
8450164,8450158,TXFI7,128,10223,2,1576,801,645
8450164,8450158,TXFI7,130,10224,1,1580,805,646
8450164,8450158,TXFI7,130,10223,2,1580,805,646
8450164,8450158,TXFI7,130,10222,1,1580,805,646
8450164,8450159,TXFI7,128,10222,1,1581,806,647
8450164,8450162,TXFI7,128,10222,1,1582,807,648
8450164,8450162,TXFI7,128,10223,1,1583,808,649
8450176,8450164,TXFI7,128,10225,1,1584,809,650
8450176,8450164,TXFI7,128,10225,1,1585,810,651
8450176,8450165,TXFI7,128,10226,1,1586,811,652
8450176,8450165,TXFI7,128,10225,1,1587,812,653
8450176,8450166,TXFI7,128,10225,1,1588,813,654
8450176,8450167,TXFI7,130,10224,1,1591,816,655
8450176,8450167,TXFI7,130,10223,1,1591,816,655
8450176,8450167,TXFI7,130,10222,1,1591,816,655
8450176,8450167,TXFI7,128,10224,1,1592,817,656
8450176,8450168,TXFI7,128,10225,3,1595,818,659
8450176,8450168,TXFI7,128,10226,1,1596,819,660
8450176,8450171,TXFI7,128,10224,1,1597,820,661
8450176,8450171,TXFI7,128,10223,1,1598,821,662
8450176,8450172,TXFI7,128,10225,1,1599,822,663
8450176,8450174,TXFI7,129,10225,1,1602,823,665
8450176,8450174,TXFI7,129,10226,2,1602,823,665
8450176,8450174,TXFI7,128,10224,1,1603,824,666
8450189,8450177,TXFI7,128,10223,1,1604,825,667
8450189,8450178,TXFI7,128,10223,3,1607,826,668
8450189,8450179,TXFI7,128,10225,2,1609,827,670
8450189,8450181,TXFI7,128,10225,1,1610,828,671
8450189,8450182,TXFI7,128,10225,3,1613,829,673
8450189,8450183,TXFI7,128,10226,1,1614,830,674
8450189,8450184,TXFI7,128,10226,2,1616,831,675
8450189,8450186,TXFI7,128,10226,5,1621,832,678
8450189,8450186,TXFI7,128,10224,1,1622,833,679
8450189,8450187,TXFI7,128,10223,1,1623,834,680
8450189,8450188,TXFI7,129,10225,1,1628,835,684
8450189,8450188,TXFI7,129,10226,4,1628,835,684
8450201,8450189,TXFI7,129,10226,1,1631,836,687
8450201,8450189,TXFI7,129,10227,2,1631,836,687
