INFO_TIME,MATCH_TIME,PROD,ITEM,PRICE,QTY,AMOUNT,MATCH_BUY_CNT,MATCH_SELL_CNT
8450008,8450008,TXFI7,128,10316,603,603,200,230
8450010,8450008,TXFI7,128,10315,1,604,201,231
8450010,8450009,TXFI7,128,10316,1,605,202,232
8450010,8450009,TXFI7,128,10316,1,606,203,233
8450010,8450009,TXFI7,128,10315,1,607,204,234
8450010,8450009,TXFI7,128,10315,1,608,205,235
8450010,8450009,TXFI7,128,10316,1,609,206,236
8450012,8450010,TXFI7,128,10315,1,610,207,237
8450012,8450010,TXFI7,128,10316,1,611,208,238
8450012,8450011,TXFI7,128,10315,5,616,213,239
8450013,8450013,TXFI7,128,10315,2,618,214,240
8450014,8450013,TXFI7,128,10316,2,620,215,241
8450017,8450016,TXFI7,128,10316,1,621,216,242
8450017,8450017,TXFI7,128,10316,1,622,217,243
8450019,8450017,TXFI7,128,10316,1,623,218,244
8450019,8450018,TXFI7,128,10315,1,624,219,245
8450025,8450022,TXFI7,128,10315,2,626,220,246
8450025,8450022,TXFI7,129,10316,4,653,221,265
8450025,8450022,TXFI7,129,10317,23,653,221,265
8450025,8450024,TXFI7,128,10318,1,654,222,266
8450025,8450024,TXFI7,128,10318,2,656,223,268
8450025,8450025,TXFI7,128,10318,40,696,224,283
8450038,8450025,TXFI7,128,10316,1,697,225,284
8450038,8450025,TXFI7,128,10316,1,698,226,285
8450038,8450025,TXFI7,128,10318,8,706,227,286
8450038,8450025,TXFI7,128,10317,1,707,228,287
8450038,8450029,TXFI7,128,10318,80,787,229,295
8450038,8450029,TXFI7,129,10318,12,809,230,303
8450038,8450029,TXFI7,129,10319,10,809,230,303
8450038,8450029,TXFI7,128,10319,2,811,231,304
8450038,8450030,TXFI7,128,10319,16,827,232,313
8450038,8450030,TXFI7,128,10319,5,832,233,314
8450038,8450031,TXFI7,129,10319,20,872,234,342
8450038,8450031,TXFI7,129,10320,20,872,234,342
8450038,8450034,TXFI7,128,10320,2,874,235,344
8450038,8450036,TXFI7,128,10320,30,904,236,359
8450050,8450038,TXFI7,128,10320,1,905,237,360
8450050,8450038,TXFI7,128,10318,1,906,238,361
8450050,8450038,TXFI7,128,10319,1,907,239,362
8450050,8450038,TXFI7,128,10320,5,912,240,363
8450050,8450039,TXFI7,128,10320,1,913,241,364
8450050,8450040,TXFI7,128,10320,4,917,242,365
8450050,8450040,TXFI7,128,10320,3,920,243,366
